country,mw,layer,seed,nodes,n_completed,n_truncated,energy_kwh,ci_weighted_mean,cfe_canonical_pct,co2_g_it,co2_g_facility,source,_wall_s,v1_n_jobs,d_cfe_vs_fcfs_pp,d_ci_vs_fcfs_g,d_cfe_vs_easy_fcfs_pp,d_ci_vs_easy_fcfs_g,d_cfe_vs_saf_pp,d_ci_vs_saf_g,d_cfe_vs_replay_pp,d_ci_vs_replay_g
FR,1,fsla_M1,7,667,,,866.8525,56.5640,92.9295,48224.2501,56801.3999,v1_fsla_dispatcher,0.0000,20000.0000,0.3354,2.6830,0.3354,2.6830,0.3354,2.6830,0.3354,2.6830
FR,1,fsla_M2,0,667,,,765.1275,56.1599,92.9800,42502.7213,50335.9175,v1_fsla_dispatcher,0.0000,20000.0000,0.3859,3.0871,0.3859,3.0871,0.3859,3.0871,0.3859,3.0871
FR,1,fsla_M2,1,667,,,866.8525,56.5640,92.9295,48224.6035,56816.4894,v1_fsla_dispatcher,0.0000,20000.0000,0.3354,2.6830,0.3354,2.6830,0.3354,2.6830,0.3354,2.6830
FR,1,fsla_M2,2,667,,,866.8525,56.5622,92.9297,48234.1632,56869.5292,v1_fsla_dispatcher,0.0000,20000.0000,0.3356,2.6848,0.3356,2.6848,0.3356,2.6848,0.3356,2.6848
FR,1,fsla_M2,3,667,,,765.1275,56.1597,92.9800,42506.1537,50320.8398,v1_fsla_dispatcher,0.0000,20000.0000,0.3859,3.0872,0.3859,3.0872,0.3859,3.0872,0.3859,3.0872
FR,1,fsla_M2,4,667,,,866.8525,56.5621,92.9297,48236.1134,56889.2190,v1_fsla_dispatcher,0.0000,20000.0000,0.3356,2.6849,0.3356,2.6849,0.3356,2.6849,0.3356,2.6849
FR,1,fsla_M2,5,667,,,866.8525,56.5640,92.9295,48224.2501,56801.3999,v1_fsla_dispatcher,0.0000,20000.0000,0.3354,2.6830,0.3354,2.6830,0.3354,2.6830,0.3354,2.6830
FR,1,fsla_M2,6,667,,,866.8525,56.5637,92.9295,48224.5079,56816.5811,v1_fsla_dispatcher,0.0000,20000.0000,0.3354,2.6832,0.3354,2.6832,0.3354,2.6832,0.3354,2.6832
FR,1,fsla_M2,7,667,,,866.8525,56.5640,92.9295,48224.2501,56801.3999,v1_fsla_dispatcher,0.0000,20000.0000,0.3354,2.6830,0.3354,2.6830,0.3354,2.6830,0.3354,2.6830
FR,1,fsla_M3,0,667,,,765.1275,56.1599,92.9800,42502.7213,50335.9175,v1_fsla_dispatcher,0.0000,20000.0000,0.3859,3.0871,0.3859,3.0871,0.3859,3.0871,0.3859,3.0871
FR,1,fsla_M3,1,667,,,866.8525,56.5640,92.9295,48224.6035,56816.4894,v1_fsla_dispatcher,0.0000,20000.0000,0.3354,2.6830,0.3354,2.6830,0.3354,2.6830,0.3354,2.6830
FR,1,fsla_M3,2,667,,,866.8525,56.5622,92.9297,48234.1632,56869.5292,v1_fsla_dispatcher,0.0000,20000.0000,0.3356,2.6848,0.3356,2.6848,0.3356,2.6848,0.3356,2.6848
FR,1,fsla_M3,3,667,,,765.1275,56.1597,92.9800,42506.1537,50320.8398,v1_fsla_dispatcher,0.0000,20000.0000,0.3859,3.0872,0.3859,3.0872,0.3859,3.0872,0.3859,3.0872
FR,1,fsla_M3,4,667,,,866.8525,56.5621,92.9297,48236.1134,56889.2190,v1_fsla_dispatcher,0.0000,20000.0000,0.3356,2.6849,0.3356,2.6849,0.3356,2.6849,0.3356,2.6849
FR,1,fsla_M3,5,667,,,866.8525,56.5640,92.9295,48224.2501,56801.3999,v1_fsla_dispatcher,0.0000,20000.0000,0.3354,2.6830,0.3354,2.6830,0.3354,2.6830,0.3354,2.6830
FR,1,fsla_M3,6,667,,,866.8525,56.5637,92.9295,48224.5079,56816.5811,v1_fsla_dispatcher,0.0000,20000.0000,0.3354,2.6832,0.3354,2.6832,0.3354,2.6832,0.3354,2.6832
FR,1,fsla_M3,7,667,,,866.8525,56.5640,92.9295,48224.2501,56801.3999,v1_fsla_dispatcher,0.0000,20000.0000,0.3354,2.6830,0.3354,2.6830,0.3354,2.6830,0.3354,2.6830
FR,1,fsla_none,0,667,,,379.7367,54.3182,93.2102,20308.5669,24786.2252,v1_fsla_dispatcher,0.0000,20000.0000,0.6161,4.9287,0.6161,4.9287,0.6161,4.9287,0.6161,4.9287
FR,1,fsla_none,1,667,,,379.7367,54.3182,93.2102,20308.5669,24786.2252,v1_fsla_dispatcher,0.0000,20000.0000,0.6161,4.9287,0.6161,4.9287,0.6161,4.9287,0.6161,4.9287
FR,1,fsla_none,2,667,,,379.7367,54.3182,93.2102,20308.5669,24786.2252,v1_fsla_dispatcher,0.0000,20000.0000,0.6161,4.9287,0.6161,4.9287,0.6161,4.9287,0.6161,4.9287
FR,1,fsla_none,3,667,,,379.7367,54.3182,93.2102,20308.5669,24786.2252,v1_fsla_dispatcher,0.0000,20000.0000,0.6161,4.9287,0.6161,4.9287,0.6161,4.9287,0.6161,4.9287
FR,1,fsla_none,4,667,,,379.7367,54.3182,93.2102,20308.5669,24786.2252,v1_fsla_dispatcher,0.0000,20000.0000,0.6161,4.9287,0.6161,4.9287,0.6161,4.9287,0.6161,4.9287
FR,1,fsla_none,5,667,,,379.7367,54.3182,93.2102,20308.5669,24786.2252,v1_fsla_dispatcher,0.0000,20000.0000,0.6161,4.9287,0.6161,4.9287,0.6161,4.9287,0.6161,4.9287
FR,1,fsla_none,6,667,,,379.7367,54.3182,93.2102,20308.5669,24786.2252,v1_fsla_dispatcher,0.0000,20000.0000,0.6161,4.9287,0.6161,4.9287,0.6161,4.9287,0.6161,4.9287
FR,1,fsla_none,7,667,,,379.7367,54.3182,93.2102,20308.5669,24786.2252,v1_fsla_dispatcher,0.0000,20000.0000,0.6161,4.9287,0.6161,4.9287,0.6161,4.9287,0.6161,4.9287
FR,1,replay,0,667,20000.0000,0.0000,259.4721,59.2469,92.5941,15372.9294,18447.5152,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1,replay,1,667,20000.0000,0.0000,259.4721,59.2469,92.5941,15372.9294,18447.5152,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1,replay,2,667,20000.0000,0.0000,259.4721,59.2469,92.5941,15372.9294,18447.5152,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1,replay,3,667,20000.0000,0.0000,259.4721,59.2469,92.5941,15372.9294,18447.5152,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1,replay,4,667,20000.0000,0.0000,259.4721,59.2469,92.5941,15372.9294,18447.5152,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1,replay,5,667,20000.0000,0.0000,259.4721,59.2469,92.5941,15372.9294,18447.5152,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1,replay,6,667,20000.0000,0.0000,259.4721,59.2469,92.5941,15372.9294,18447.5152,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1,replay,7,667,20000.0000,0.0000,259.4721,59.2469,92.5941,15372.9294,18447.5152,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,1,saf,0,667,20000.0000,0.0000,259.4721,59.2469,92.5941,15372.9294,18447.5152,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
FR,1,saf,1,667,20000.0000,0.0000,259.4721,59.2469,92.5941,15372.9294,18447.5152,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
FR,1,saf,2,667,20000.0000,0.0000,259.4721,59.2469,92.5941,15372.9294,18447.5152,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
FR,1,saf,3,667,20000.0000,0.0000,259.4721,59.2469,92.5941,15372.9294,18447.5152,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
FR,1,saf,4,667,20000.0000,0.0000,259.4721,59.2469,92.5941,15372.9294,18447.5152,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
FR,1,saf,5,667,20000.0000,0.0000,259.4721,59.2469,92.5941,15372.9294,18447.5152,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
FR,1,saf,6,667,20000.0000,0.0000,259.4721,59.2469,92.5941,15372.9294,18447.5152,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
FR,1,saf,7,667,20000.0000,0.0000,259.4721,59.2469,92.5941,15372.9294,18447.5152,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
FR,10,easy_fcfs,0,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,easy_fcfs,1,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,easy_fcfs,2,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,easy_fcfs,3,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,easy_fcfs,4,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,easy_fcfs,5,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,easy_fcfs,6,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,easy_fcfs,7,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,fcfs,0,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,fcfs,1,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,fcfs,2,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,fcfs,3,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,fcfs,4,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,fcfs,5,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,fcfs,6,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,fcfs,7,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,fsla_M0,0,6667,,,7101.4792,57.2240,92.8470,396965.8125,766318.5963,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0369,0.2546,2.0369,0.2546,2.0369,0.2546,2.0369
FR,10,fsla_M0,1,6667,,,7101.4792,57.2239,92.8470,396971.2356,766313.5138,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370
FR,10,fsla_M0,2,6667,,,7101.4792,57.2242,92.8470,397089.1160,766166.2385,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0368,0.2546,2.0368,0.2546,2.0368,0.2546,2.0368
FR,10,fsla_M0,3,6667,,,7101.4792,57.2239,92.8470,396991.1741,766436.2937,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370
FR,10,fsla_M0,4,6667,,,7101.4792,57.2241,92.8470,397100.0974,766126.0547,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0368,0.2546,2.0368,0.2546,2.0368,0.2546,2.0368
FR,10,fsla_M0,5,6667,,,7101.4792,57.2239,92.8470,396967.7012,766443.9461,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370
FR,10,fsla_M0,6,6667,,,7101.4792,57.2240,92.8470,396973.3032,766303.1200,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0369,0.2546,2.0369,0.2546,2.0369,0.2546,2.0369
FR,10,fsla_M0,7,6667,,,7101.4792,57.2239,92.8470,396967.7012,766443.9461,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370
FR,10,fsla_M1,0,6667,,,7101.4792,57.2240,92.8470,396965.8125,766318.5963,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0369,0.2546,2.0369,0.2546,2.0369,0.2546,2.0369
FR,10,fsla_M1,1,6667,,,7101.4792,57.2239,92.8470,396971.2356,766313.5138,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370
FR,10,fsla_M1,2,6667,,,7101.4792,57.2242,92.8470,397089.1160,766166.2385,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0368,0.2546,2.0368,0.2546,2.0368,0.2546,2.0368
FR,10,fsla_M1,3,6667,,,7101.4792,57.2239,92.8470,396991.1741,766436.2937,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370
FR,10,fsla_M1,4,6667,,,7101.4792,57.2241,92.8470,397100.0974,766126.0547,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0368,0.2546,2.0368,0.2546,2.0368,0.2546,2.0368
FR,10,fsla_M1,5,6667,,,7101.4792,57.2239,92.8470,396967.7012,766443.9461,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370
FR,10,fsla_M1,6,6667,,,7101.4792,57.2240,92.8470,396973.3032,766303.1200,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0369,0.2546,2.0369,0.2546,2.0369,0.2546,2.0369
FR,10,fsla_M1,7,6667,,,7101.4792,57.2239,92.8470,396967.7012,766443.9461,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370
FR,10,fsla_M2,0,6667,,,7101.4792,57.2240,92.8470,396965.8125,766318.5963,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0369,0.2546,2.0369,0.2546,2.0369,0.2546,2.0369
FR,10,fsla_M2,1,6667,,,7101.4792,57.2239,92.8470,396971.2356,766313.5138,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370
FR,10,fsla_M2,2,6667,,,7101.4792,57.2242,92.8470,397089.1160,766166.2385,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0368,0.2546,2.0368,0.2546,2.0368,0.2546,2.0368
FR,10,fsla_M2,3,6667,,,7101.4792,57.2239,92.8470,396991.1741,766436.2937,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370
FR,10,fsla_M2,4,6667,,,7101.4792,57.2241,92.8470,397100.0974,766126.0547,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0368,0.2546,2.0368,0.2546,2.0368,0.2546,2.0368
FR,10,fsla_M2,5,6667,,,7101.4792,57.2239,92.8470,396967.7012,766443.9461,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370
FR,10,fsla_M2,6,6667,,,7101.4792,57.2240,92.8470,396973.3032,766303.1200,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0369,0.2546,2.0369,0.2546,2.0369,0.2546,2.0369
FR,10,fsla_M2,7,6667,,,7101.4792,57.2239,92.8470,396967.7012,766443.9461,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370
FR,10,fsla_M3,0,6667,,,7101.4792,57.2240,92.8470,396965.8125,766318.5963,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0369,0.2546,2.0369,0.2546,2.0369,0.2546,2.0369
FR,10,fsla_M3,1,6667,,,7101.4792,57.2239,92.8470,396971.2356,766313.5138,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370
FR,10,fsla_M3,2,6667,,,7101.4792,57.2242,92.8470,397089.1160,766166.2385,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0368,0.2546,2.0368,0.2546,2.0368,0.2546,2.0368
FR,10,fsla_M3,3,6667,,,7101.4792,57.2239,92.8470,396991.1741,766436.2937,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370
FR,10,fsla_M3,4,6667,,,7101.4792,57.2241,92.8470,397100.0974,766126.0547,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0368,0.2546,2.0368,0.2546,2.0368,0.2546,2.0368
FR,10,fsla_M3,5,6667,,,7101.4792,57.2239,92.8470,396967.7012,766443.9461,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370
FR,10,fsla_M3,6,6667,,,7101.4792,57.2240,92.8470,396973.3032,766303.1200,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0369,0.2546,2.0369,0.2546,2.0369,0.2546,2.0369
FR,10,fsla_M3,7,6667,,,7101.4792,57.2239,92.8470,396967.7012,766443.9461,v1_fsla_dispatcher,0.0000,20000.0000,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370,0.2546,2.0370
FR,10,fsla_none,0,6667,,,3622.6933,54.4820,93.1897,193579.3552,329410.5091,v1_fsla_dispatcher,0.0000,20000.0000,0.5974,4.7789,0.5974,4.7789,0.5974,4.7789,0.5974,4.7789
FR,10,fsla_none,1,6667,,,3622.6933,54.4820,93.1897,193579.3552,329410.5091,v1_fsla_dispatcher,0.0000,20000.0000,0.5974,4.7789,0.5974,4.7789,0.5974,4.7789,0.5974,4.7789
FR,10,fsla_none,2,6667,,,3622.6933,54.4820,93.1897,193579.3552,329410.5091,v1_fsla_dispatcher,0.0000,20000.0000,0.5974,4.7789,0.5974,4.7789,0.5974,4.7789,0.5974,4.7789
FR,10,fsla_none,3,6667,,,3622.6933,54.4820,93.1897,193579.3552,329410.5091,v1_fsla_dispatcher,0.0000,20000.0000,0.5974,4.7789,0.5974,4.7789,0.5974,4.7789,0.5974,4.7789
FR,10,fsla_none,4,6667,,,3622.6933,54.4820,93.1897,193579.3552,329410.5091,v1_fsla_dispatcher,0.0000,20000.0000,0.5974,4.7789,0.5974,4.7789,0.5974,4.7789,0.5974,4.7789
FR,10,fsla_none,5,6667,,,3622.6933,54.4820,93.1897,193579.3552,329410.5091,v1_fsla_dispatcher,0.0000,20000.0000,0.5974,4.7789,0.5974,4.7789,0.5974,4.7789,0.5974,4.7789
FR,10,fsla_none,6,6667,,,3622.6933,54.4820,93.1897,193579.3552,329410.5091,v1_fsla_dispatcher,0.0000,20000.0000,0.5974,4.7789,0.5974,4.7789,0.5974,4.7789,0.5974,4.7789
FR,10,fsla_none,7,6667,,,3622.6933,54.4820,93.1897,193579.3552,329410.5091,v1_fsla_dispatcher,0.0000,20000.0000,0.5974,4.7789,0.5974,4.7789,0.5974,4.7789,0.5974,4.7789
FR,10,replay,0,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,replay,1,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,replay,2,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,replay,3,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,replay,4,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,replay,5,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,replay,6,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,replay,7,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FR,10,saf,0,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
FR,10,saf,1,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
FR,10,saf,2,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
FR,10,saf,3,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
FR,10,saf,4,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
FR,10,saf,5,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
FR,10,saf,6,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
FR,10,saf,7,6667,20000.0000,0.0000,2392.4925,59.2610,92.5924,141781.3856,170137.6627,v2_scheduler,0.0000,,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000
FR,50,easy_fcfs,0,33333,20000.0000,0.0000,11867.9133,59.2619,92.5923,703314.5885,843977.5061,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
FR,50,easy_fcfs,1,33333,20000.0000,0.0000,11867.9133,59.2619,92.5923,703314.5885,843977.5061,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
FR,50,easy_fcfs,2,33333,20000.0000,0.0000,11867.9133,59.2619,92.5923,703314.5885,843977.5061,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
FR,50,easy_fcfs,3,33333,20000.0000,0.0000,11867.9133,59.2619,92.5923,703314.5885,843977.5061,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
FR,50,easy_fcfs,4,33333,20000.0000,0.0000,11867.9133,59.2619,92.5923,703314.5885,843977.5061,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
FR,50,easy_fcfs,5,33333,20000.0000,0.0000,11867.9133,59.2619,92.5923,703314.5885,843977.5061,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
FR,50,easy_fcfs,6,33333,20000.0000,0.0000,11867.9133,59.2619,92.5923,703314.5885,843977.5061,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
FR,50,easy_fcfs,7,33333,20000.0000,0.0000,11867.9133,59.2619,92.5923,703314.5885,843977.5061,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
FR,50,fcfs,0,33333,20000.0000,0.0000,11867.9133,59.2619,92.5923,703314.5885,843977.5061,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
FR,50,fcfs,1,33333,20000.0000,0.0000,11867.9133,59.2619,92.5923,703314.5885,843977.5061,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
FR,50,fcfs,2,33333,20000.0000,0.0000,11867.9133,59.2619,92.5923,703314.5885,843977.5061,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
FR,50,fcfs,3,33333,20000.0000,0.0000,11867.9133,59.2619,92.5923,703314.5885,843977.5061,v2_scheduler,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
