country,mw,nodes,layer,mechanism,seed,n_jobs,energy_kwh,co2_g_it,co2_g_facility,co2_tonnes_y,cfe_pct,cfe_abs_pct,ci_weighted_mean,p50_slowdown,p95_slowdown,p99_slowdown,avg_pue,jain_fairness,cfe_lift_pp_vs_none,cfe_abs_lift_pp_vs_none,ci_weighted_lift_g,co2_avoided_tonnes_y,delta_facility_pp
DE,10.0000,6667,fsla,none,20260522,1994,60314.7771,14935947.0930,31600008.9433,181.7207,68.1392,0.0000,268.0368,15.1422,172.4286,457.1975,2.0069,0.8981,0.0000,0.0000,0.0000,0.0000,0.0000
DE,10.0000,6667,fsla,M0,20260522,1994,60331.3467,14724466.4648,31333273.2834,179.1477,69.4736,0.0000,267.9445,14.1227,152.4839,411.2177,1.9941,0.9013,1.3343,0.0000,0.0922,2.5730,0.8441
DE,10.0000,6667,fsla,M1,20260522,1994,60331.3467,14724466.4648,31333273.2834,179.1477,69.4736,0.0000,267.9445,14.1227,152.4839,411.2177,1.9941,0.9013,1.3343,0.0000,0.0922,2.5730,0.8441
DE,10.0000,6667,fsla,M2,20260522,1994,60331.3467,14724466.4648,31333273.2834,179.1477,69.4736,0.0000,267.9445,14.1227,152.4839,411.2177,1.9941,0.9013,1.3343,0.0000,0.0922,2.5730,0.8441
DE,10.0000,6667,fsla,M3,20260522,1994,60331.3467,14724466.4648,31333273.2834,179.1477,69.4736,0.0000,267.9445,14.1227,152.4839,411.2177,1.9941,0.9013,1.3343,0.0000,0.0922,2.5730,0.8441
DE,10.0000,6667,pue,none,20260522,1994,115401.0000,29151843.1956,62335999.9039,354.6808,66.2796,0.0000,268.7111,14.2801,159.1382,411.2177,2.0330,0.8626,0.0000,0.0000,0.0000,0.0000,0.0000
DE,10.0000,6667,pue,GridPilot-PUE,20260522,1994,60331.3467,14842217.9197,31469512.9336,180.5803,68.7448,0.0000,268.9593,13.6671,151.2749,411.2177,1.9874,0.8498,2.4652,0.0000,-0.2482,174.1004,49.5163
DE,10.0000,6667,fsla,none,20260523,1994,60314.7771,14935947.0930,31600008.9433,181.7207,68.1392,0.0000,268.0368,15.1422,172.4286,457.1975,2.0069,0.8985,0.0000,0.0000,0.0000,0.0000,0.0000
DE,10.0000,6667,fsla,M0,20260523,1994,60331.3467,14781419.3975,31976011.6371,179.8406,69.1211,0.0000,268.3532,14.1387,152.4839,411.2177,2.0810,0.8867,0.9818,0.0000,-0.3164,1.8801,-1.1899
DE,10.0000,6667,fsla,M1,20260523,1994,60331.3467,14781419.3975,31976011.6371,179.8406,69.1211,0.0000,268.3532,14.1387,152.4839,411.2177,2.0810,0.8867,0.9818,0.0000,-0.3164,1.8801,-1.1899
DE,10.0000,6667,fsla,M2,20260523,1994,60331.3467,14781419.3975,31976011.6371,179.8406,69.1211,0.0000,268.3532,14.1387,152.4839,411.2177,2.0810,0.8867,0.9818,0.0000,-0.3164,1.8801,-1.1899
DE,10.0000,6667,fsla,M3,20260523,1994,60331.3467,14781419.3975,31976011.6371,179.8406,69.1211,0.0000,268.3532,14.1387,152.4839,411.2177,2.0810,0.8867,0.9818,0.0000,-0.3164,1.8801,-1.1899
DE,10.0000,6667,pue,none,20260523,1994,115401.0000,29151843.1956,62335999.9039,354.6808,66.2796,0.0000,268.7111,14.2801,159.1382,411.2177,2.0330,0.9322,0.0000,0.0000,0.0000,0.0000,0.0000
DE,10.0000,6667,pue,GridPilot-PUE,20260523,1994,60331.3467,14829218.6117,31511673.8088,180.4222,68.8252,0.0000,270.1055,13.5356,149.7963,377.5530,2.0378,0.9027,2.5456,0.0000,-1.3945,174.2586,49.4487
DE,10.0000,6667,fsla,none,20260524,1994,60314.7771,14935947.0930,31600008.9433,181.7207,68.1392,0.0000,268.0368,15.1422,172.4286,457.1975,2.0069,0.7087,0.0000,0.0000,0.0000,0.0000,0.0000
DE,10.0000,6667,fsla,M0,20260524,1994,60331.3467,14858165.0491,31719124.9713,180.7743,68.6461,0.0000,269.1360,14.1739,157.5217,411.2177,2.0301,0.7331,0.5068,0.0000,-1.0992,0.9463,-0.3769
DE,10.0000,6667,fsla,M1,20260524,1994,60331.3467,14858165.0491,31719124.9713,180.7743,68.6461,0.0000,269.1360,14.1739,157.5217,411.2177,2.0301,0.7331,0.5068,0.0000,-1.0992,0.9463,-0.3769
DE,10.0000,6667,fsla,M2,20260524,1994,60331.3467,14858165.0491,31719124.9713,180.7743,68.6461,0.0000,269.1360,14.1739,157.5217,411.2177,2.0301,0.7331,0.5068,0.0000,-1.0992,0.9463,-0.3769
DE,10.0000,6667,fsla,M3,20260524,1994,60331.3467,14858165.0491,31719124.9713,180.7743,68.6461,0.0000,269.1360,14.1739,157.5217,411.2177,2.0301,0.7331,0.5068,0.0000,-1.0992,0.9463,-0.3769
DE,10.0000,6667,pue,none,20260524,1994,115401.0000,29151843.1956,62335999.9039,354.6808,66.2796,0.0000,268.7111,14.2801,159.1382,411.2177,2.0330,0.7360,0.0000,0.0000,0.0000,0.0000,0.0000
DE,10.0000,6667,pue,GridPilot-PUE,20260524,1994,60331.3467,14835528.3467,31484395.2986,180.4989,68.7862,0.0000,270.2151,13.5356,149.7963,377.5530,1.9796,0.7573,2.5066,0.0000,-1.5040,174.1818,49.4924
DE,50.0000,33333,fsla,none,20260517,1994,300022.1538,74249045.7230,1639142058.4884,903.3634,68.1970,0.0000,268.1478,15.0694,170.7893,451.3987,19.8421,0.7223,0.0000,0.0000,0.0000,0.0000,0.0000
DE,50.0000,33333,fsla,M0,20260517,1994,300102.6346,73691014.0283,1669522775.1370,896.5740,68.9162,0.0000,268.6577,14.0970,152.9736,411.2177,20.3054,0.9384,0.7191,0.0000,-0.5099,6.7894,-1.8535
DE,50.0000,33333,fsla,M1,20260517,1994,300102.6346,73691014.0283,1669522775.1370,896.5740,68.9162,0.0000,268.6577,14.0970,152.9736,411.2177,20.3054,0.9384,0.7191,0.0000,-0.5099,6.7894,-1.8535
DE,50.0000,33333,fsla,M2,20260517,1994,300102.6346,73691014.0283,1669522775.1370,896.5740,68.9162,0.0000,268.6577,14.0970,152.9736,411.2177,20.3054,0.9384,0.7191,0.0000,-0.5099,6.7894,-1.8535
DE,50.0000,33333,fsla,M3,20260517,1994,300102.6346,73691014.0283,1669522775.1370,896.5740,68.9162,0.0000,268.6577,14.0970,152.9736,411.2177,20.3054,0.9384,0.7191,0.0000,-0.5099,6.7894,-1.8535
DE,50.0000,33333,pue,none,20260517,1994,573970.5000,144949769.7628,3297054658.6158,1763.5555,66.3075,0.0000,268.6998,14.1739,157.9583,411.2177,20.4587,0.9216,0.0000,0.0000,0.0000,0.0000,0.0000
DE,50.0000,33333,pue,GridPilot-PUE,20260517,1994,300102.6346,73803101.1208,1646525992.0755,897.9377,68.7767,0.0000,270.7296,13.1900,144.6271,377.5530,20.4746,0.9377,2.4692,0.0000,-2.0298,865.6178,50.0607
DE,50.0000,33333,fsla,none,20260518,1994,300022.1538,74249045.7230,1639142058.4884,903.3634,68.1970,0.0000,268.1478,15.0694,170.7893,451.3987,19.8421,0.9473,0.0000,0.0000,0.0000,0.0000,0.0000
DE,50.0000,33333,fsla,M0,20260518,1994,300102.6346,73805115.9325,1659898767.9705,897.9622,68.7742,0.0000,268.6995,14.1739,157.9583,411.2177,20.4574,0.9415,0.5772,0.0000,-0.5517,5.4011,-1.2663
DE,50.0000,33333,fsla,M1,20260518,1994,300102.6346,73805115.9325,1659898767.9705,897.9622,68.7742,0.0000,268.6995,14.1739,157.9583,411.2177,20.4574,0.9415,0.5772,0.0000,-0.5517,5.4011,-1.2663
DE,50.0000,33333,fsla,M2,20260518,1994,300102.6346,73805115.9325,1659898767.9705,897.9622,68.7742,0.0000,268.6995,14.1739,157.9583,411.2177,20.4574,0.9415,0.5772,0.0000,-0.5517,5.4011,-1.2663
DE,50.0000,33333,fsla,M3,20260518,1994,300102.6346,73805115.9325,1659898767.9705,897.9622,68.7742,0.0000,268.6995,14.1739,157.9583,411.2177,20.4574,0.9415,0.5772,0.0000,-0.5517,5.4011,-1.2663
DE,50.0000,33333,pue,none,20260518,1994,573970.5000,144949769.7628,3297054658.6158,1763.5555,66.3075,0.0000,268.6998,14.1739,157.9583,411.2177,20.4587,0.9430,0.0000,0.0000,0.0000,0.0000,0.0000
DE,50.0000,33333,pue,GridPilot-PUE,20260518,1994,300102.6346,73311547.7691,1700072387.0595,891.9572,69.3883,0.0000,269.8581,13.1009,143.0819,368.4054,21.7587,0.9155,3.0808,0.0000,-1.1583,871.5984,48.4366
DE,50.0000,33333,fsla,none,20260519,1994,300022.1538,74249045.7230,1639142058.4884,903.3634,68.1970,0.0000,268.1478,15.0694,170.7893,451.3987,19.8421,0.7245,0.0000,0.0000,0.0000,0.0000,0.0000
DE,50.0000,33333,fsla,M0,20260519,1994,300102.6346,73705918.8360,1693222124.9117,896.7553,68.8976,0.0000,268.9725,13.8687,151.9516,411.2177,21.4738,0.0201,0.7006,0.0000,-0.8247,6.6080,-3.2993
DE,50.0000,33333,fsla,M1,20260519,1994,300102.6346,73705918.8360,1693222124.9117,896.7553,68.8976,0.0000,268.9725,13.8687,151.9516,411.2177,21.4738,0.0201,0.7006,0.0000,-0.8247,6.6080,-3.2993
DE,50.0000,33333,fsla,M2,20260519,1994,300102.6346,73705918.8360,1693222124.9117,896.7553,68.8976,0.0000,268.9725,13.8687,151.9516,411.2177,21.4738,0.0201,0.7006,0.0000,-0.8247,6.6080,-3.2993
DE,50.0000,33333,fsla,M3,20260519,1994,300102.6346,73705918.8360,1693222124.9117,896.7553,68.8976,0.0000,268.9725,13.8687,151.9516,411.2177,21.4738,0.0201,0.7006,0.0000,-0.8247,6.6080,-3.2993
DE,50.0000,33333,pue,none,20260519,1994,573970.5000,144949769.7628,3297054658.6158,1763.5555,66.3075,0.0000,268.6998,14.1739,157.9583,411.2177,20.4587,0.0201,0.0000,0.0000,0.0000,0.0000,0.0000
DE,50.0000,33333,pue,GridPilot-PUE,20260519,1994,300102.6346,73890519.8613,1646338840.6630,899.0013,68.6679,0.0000,270.9894,13.1745,144.6271,377.5530,18.9188,0.6993,2.3604,0.0000,-2.2896,864.5542,50.0664
DE,50.0000,33333,fsla,none,20260520,1994,300022.1538,74249045.7230,1639142058.4884,903.3634,68.1970,0.0000,268.1478,15.0694,170.7893,451.3987,19.8421,0.6083,0.0000,0.0000,0.0000,0.0000,0.0000
DE,50.0000,33333,fsla,M0,20260520,1994,300102.6346,73805903.3117,1662981282.5956,897.9718,68.7732,0.0000,268.8551,14.2135,157.1212,411.2177,20.4135,0.8239,0.5762,0.0000,-0.7073,5.3916,-1.4544
DE,50.0000,33333,fsla,M1,20260520,1994,300102.6346,73805903.3117,1662981282.5956,897.9718,68.7732,0.0000,268.8551,14.2135,157.1212,411.2177,20.4135,0.8239,0.5762,0.0000,-0.7073,5.3916,-1.4544
DE,50.0000,33333,fsla,M2,20260520,1994,300102.6346,73805903.3117,1662981282.5956,897.9718,68.7732,0.0000,268.8551,14.2135,157.1212,411.2177,20.4135,0.8239,0.5762,0.0000,-0.7073,5.3916,-1.4544
DE,50.0000,33333,fsla,M3,20260520,1994,300102.6346,73805903.3117,1662981282.5956,897.9718,68.7732,0.0000,268.8551,14.2135,157.1212,411.2177,20.4135,0.8239,0.5762,0.0000,-0.7073,5.3916,-1.4544
DE,50.0000,33333,pue,none,20260520,1994,573970.5000,144949769.7628,3297054658.6158,1763.5555,66.3075,0.0000,268.6998,14.1739,157.9583,411.2177,20.4587,0.8417,0.0000,0.0000,0.0000,0.0000,0.0000
DE,50.0000,33333,pue,GridPilot-PUE,20260520,1994,300102.6346,73486306.1819,1630995503.7847,894.0834,69.1709,0.0000,268.9570,13.5647,148.5703,377.5530,18.9728,0.8608,2.8634,0.0000,-0.2571,869.4721,50.5317
DE,50.0000,33333,fsla,none,20260521,1994,300022.1538,74249045.7230,1639142058.4884,903.3634,68.1970,0.0000,268.1478,15.0694,170.7893,451.3987,19.8421,0.0205,0.0000,0.0000,0.0000,0.0000,0.0000
DE,50.0000,33333,fsla,M0,20260521,1994,300102.6346,73804517.3544,1660039006.7866,897.9550,68.7749,0.0000,268.6998,14.1739,157.9583,411.2177,20.4587,0.7384,0.5779,0.0000,-0.5521,5.4084,-1.2749
DE,50.0000,33333,fsla,M1,20260521,1994,300102.6346,73804517.3544,1660039006.7866,897.9550,68.7749,0.0000,268.6998,14.1739,157.9583,411.2177,20.4587,0.7384,0.5779,0.0000,-0.5521,5.4084,-1.2749
DE,50.0000,33333,fsla,M2,20260521,1994,300102.6346,73804517.3544,1660039006.7866,897.9550,68.7749,0.0000,268.6998,14.1739,157.9583,411.2177,20.4587,0.7384,0.5779,0.0000,-0.5521,5.4084,-1.2749
DE,50.0000,33333,fsla,M3,20260521,1994,300102.6346,73804517.3544,1660039006.7866,897.9550,68.7749,0.0000,268.6998,14.1739,157.9583,411.2177,20.4587,0.7384,0.5779,0.0000,-0.5521,5.4084,-1.2749
DE,50.0000,33333,pue,none,20260521,1994,573970.5000,144949769.7628,3297054658.6158,1763.5555,66.3075,0.0000,268.6998,14.1739,157.9583,411.2177,20.4587,0.7380,0.0000,0.0000,0.0000,0.0000,0.0000
DE,50.0000,33333,pue,GridPilot-PUE,20260521,1994,300102.6346,73409092.4509,1668453974.1855,893.1440,69.2670,0.0000,268.7059,13.6504,149.0162,377.5530,20.4448,0.7552,2.9595,0.0000,-0.0061,870.4116,49.3956
DE,50.0000,33333,fsla,none,20260522,1994,300022.1538,74249045.7230,1639142058.4884,903.3634,68.1970,0.0000,268.1478,15.0694,170.7893,451.3987,19.8421,0.9081,0.0000,0.0000,0.0000,0.0000,0.0000
DE,50.0000,33333,fsla,M0,20260522,1994,300102.6346,73205928.2657,1629208283.0292,890.6721,69.5197,0.0000,268.0886,14.0278,152.4839,411.2177,19.5290,0.9017,1.3227,0.0000,0.0591,12.6913,0.6060
DE,50.0000,33333,fsla,M1,20260522,1994,300102.6346,73205928.2657,1629208283.0292,890.6721,69.5197,0.0000,268.0886,14.0278,152.4839,411.2177,19.5290,0.9017,1.3227,0.0000,0.0591,12.6913,0.6060
DE,50.0000,33333,fsla,M2,20260522,1994,300102.6346,73205928.2657,1629208283.0292,890.6721,69.5197,0.0000,268.0886,14.0278,152.4839,411.2177,19.5290,0.9017,1.3227,0.0000,0.0591,12.6913,0.6060
DE,50.0000,33333,fsla,M3,20260522,1994,300102.6346,73205928.2657,1629208283.0292,890.6721,69.5197,0.0000,268.0886,14.0278,152.4839,411.2177,19.5290,0.9017,1.3227,0.0000,0.0591,12.6913,0.6060
DE,50.0000,33333,pue,none,20260522,1994,573970.5000,144949769.7628,3297054658.6158,1763.5555,66.3075,0.0000,268.6998,14.1739,157.9583,411.2177,20.4587,0.8615,0.0000,0.0000,0.0000,0.0000,0.0000
DE,50.0000,33333,pue,GridPilot-PUE,20260522,1994,300102.6346,73847051.5547,1632745959.2761,898.4725,68.7220,0.0000,269.2683,13.6504,149.7963,377.5530,19.4113,0.8168,2.4145,0.0000,-0.5685,865.0831,50.4787
DE,50.0000,33333,fsla,none,20260523,1994,300022.1538,74249045.7230,1639142058.4884,903.3634,68.1970,0.0000,268.1478,15.0694,170.7893,451.3987,19.8421,0.8824,0.0000,0.0000,0.0000,0.0000,0.0000
DE,50.0000,33333,fsla,M0,20260523,1994,300102.6346,73481035.2214,1687446197.7228,894.0193,69.1774,0.0000,268.3885,14.0494,152.4839,411.2177,21.4048,0.9122,0.9804,0.0000,-0.2407,9.3441,-2.9469
DE,50.0000,33333,fsla,M1,20260523,1994,300102.6346,73481035.2214,1687446197.7228,894.0193,69.1774,0.0000,268.3885,14.0494,152.4839,411.2177,21.4048,0.9122,0.9804,0.0000,-0.2407,9.3441,-2.9469
DE,50.0000,33333,fsla,M2,20260523,1994,300102.6346,73481035.2214,1687446197.7228,894.0193,69.1774,0.0000,268.3885,14.0494,152.4839,411.2177,21.4048,0.9122,0.9804,0.0000,-0.2407,9.3441,-2.9469
DE,50.0000,33333,fsla,M3,20260523,1994,300102.6346,73481035.2214,1687446197.7228,894.0193,69.1774,0.0000,268.3885,14.0494,152.4839,411.2177,21.4048,0.9122,0.9804,0.0000,-0.2407,9.3441,-2.9469
DE,50.0000,33333,pue,none,20260523,1994,573970.5000,144949769.7628,3297054658.6158,1763.5555,66.3075,0.0000,268.6998,14.1739,157.9583,411.2177,20.4587,0.9314,0.0000,0.0000,0.0000,0.0000,0.0000
DE,50.0000,33333,pue,GridPilot-PUE,20260523,1994,300102.6346,73756276.6826,1640477831.8747,897.3680,68.8350,0.0000,270.3527,13.3363,147.0844,377.5530,20.4843,0.9024,2.5275,0.0000,-1.6528,866.1875,50.2441
DE,50.0000,33333,fsla,none,20260524,1994,300022.1538,74249045.7230,1639142058.4884,903.3634,68.1970,0.0000,268.1478,15.0694,170.7893,451.3987,19.8421,0.7121,0.0000,0.0000,0.0000,0.0000,0.0000
DE,50.0000,33333,fsla,M0,20260524,1994,300102.6346,73896775.1259,1666470385.8534,899.0774,68.6601,0.0000,269.2757,14.1547,157.1212,411.2177,20.3923,0.7357,0.4631,0.0000,-1.1280,4.2860,-1.6672
DE,50.0000,33333,fsla,M1,20260524,1994,300102.6346,73896775.1259,1666470385.8534,899.0774,68.6601,0.0000,269.2757,14.1547,157.1212,411.2177,20.3923,0.7357,0.4631,0.0000,-1.1280,4.2860,-1.6672
DE,50.0000,33333,fsla,M2,20260524,1994,300102.6346,73896775.1259,1666470385.8534,899.0774,68.6601,0.0000,269.2757,14.1547,157.1212,411.2177,20.3923,0.7357,0.4631,0.0000,-1.1280,4.2860,-1.6672
DE,50.0000,33333,fsla,M3,20260524,1994,300102.6346,73896775.1259,1666470385.8534,899.0774,68.6601,0.0000,269.2757,14.1547,157.1212,411.2177,20.3923,0.7357,0.4631,0.0000,-1.1280,4.2860,-1.6672
DE,50.0000,33333,pue,none,20260524,1994,573970.5000,144949769.7628,3297054658.6158,1763.5555,66.3075,0.0000,268.6998,14.1739,157.9583,411.2177,20.4587,0.7373,0.0000,0.0000,0.0000,0.0000,0.0000
DE,50.0000,33333,pue,GridPilot-PUE,20260524,1994,300102.6346,73781155.9080,1637020906.9558,897.6707,68.8040,0.0000,270.3368,13.4031,149.0162,377.5530,19.2222,0.7584,2.4965,0.0000,-1.6369,865.8848,50.3490
PL,1.0000,667,fsla,none,20260517,1994,6375.8483,3490837.8419,4247774.8223,42.4719,61.0147,0.0000,577.7976,16.3300,181.0000,469.4052,1.1681,0.9507,0.0000,0.0000,0.0000,0.0000,0.0000
PL,1.0000,667,fsla,M0,20260517,1994,6378.2154,3461841.7423,4268259.2892,42.1191,61.9854,0.0000,577.0423,15.0797,170.7893,451.3987,1.2287,0.9343,0.9707,0.0000,0.7553,0.3528,-0.4822
PL,1.0000,667,fsla,M1,20260517,1994,6378.2154,3461841.7423,4268259.2892,42.1191,61.9854,0.0000,577.0423,15.0797,170.7893,451.3987,1.2287,0.9343,0.9707,0.0000,0.7553,0.3528,-0.4822
PL,1.0000,667,fsla,M2,20260517,1994,6378.2154,3461841.7423,4268259.2892,42.1191,61.9854,0.0000,577.0423,15.0797,170.7893,451.3987,1.2287,0.9343,0.9707,0.0000,0.7553,0.3528,-0.4822
PL,1.0000,667,fsla,M3,20260517,1994,6378.2154,3461841.7423,4268259.2892,42.1191,61.9854,0.0000,577.0423,15.0797,170.7893,451.3987,1.2287,0.9343,0.9707,0.0000,0.7553,0.3528,-0.4822
PL,1.0000,667,pue,none,20260517,1994,12196.5000,6738209.3235,7989972.9765,81.9815,60.0007,0.0000,577.4307,15.4610,172.6894,457.1975,1.2173,0.8248,0.0000,0.0000,0.0000,0.0000,0.0000
PL,1.0000,667,pue,GridPilot-PUE,20260517,1994,6378.2154,3449193.6203,4284031.5623,41.9652,62.3907,0.0000,577.2071,14.2135,157.5217,411.2177,1.2202,0.9395,2.3901,0.0000,0.2236,40.0164,46.3824
PL,1.0000,667,fsla,none,20260518,1994,6375.8483,3490837.8419,4247774.8223,42.4719,61.0147,0.0000,577.7976,16.3300,181.0000,469.4052,1.1681,0.8974,0.0000,0.0000,0.0000,0.0000,0.0000
PL,1.0000,667,fsla,M0,20260518,1994,6378.2154,3466640.4180,4263818.0563,42.1775,61.8316,0.0000,577.4287,15.4610,172.6894,457.1975,1.2173,0.9483,0.8169,0.0000,0.3689,0.2944,-0.3777
PL,1.0000,667,fsla,M1,20260518,1994,6378.2154,3466640.4180,4263818.0563,42.1775,61.8316,0.0000,577.4287,15.4610,172.6894,457.1975,1.2173,0.9483,0.8169,0.0000,0.3689,0.2944,-0.3777
PL,1.0000,667,fsla,M2,20260518,1994,6378.2154,3466640.4180,4263818.0563,42.1775,61.8316,0.0000,577.4287,15.4610,172.6894,457.1975,1.2173,0.9483,0.8169,0.0000,0.3689,0.2944,-0.3777
PL,1.0000,667,fsla,M3,20260518,1994,6378.2154,3466640.4180,4263818.0563,42.1775,61.8316,0.0000,577.4287,15.4610,172.6894,457.1975,1.2173,0.9483,0.8169,0.0000,0.3689,0.2944,-0.3777
PL,1.0000,667,pue,none,20260518,1994,12196.5000,6738209.3235,7989972.9765,81.9815,60.0007,0.0000,577.4307,15.4610,172.6894,457.1975,1.2173,0.9484,0.0000,0.0000,0.0000,0.0000,0.0000
PL,1.0000,667,pue,GridPilot-PUE,20260518,1994,6378.2154,3421827.8015,4249686.2219,41.6322,63.2677,0.0000,576.1258,14.2801,154.6558,411.2177,1.1869,0.9534,3.2670,0.0000,1.3048,40.3493,46.8123
PL,1.0000,667,fsla,none,20260519,1994,6375.8483,3490837.8419,4247774.8223,42.4719,61.0147,0.0000,577.7976,16.3300,181.0000,469.4052,1.1681,0.8431,0.0000,0.0000,0.0000,0.0000,0.0000
PL,1.0000,667,fsla,M0,20260519,1994,6378.2154,3453273.0861,4242295.2947,42.0148,62.2600,0.0000,577.4610,15.0185,168.4242,424.2234,1.1833,0.7204,1.2453,0.0000,0.3366,0.4570,0.1290
PL,1.0000,667,fsla,M1,20260519,1994,6378.2154,3453273.0861,4242295.2947,42.0148,62.2600,0.0000,577.4610,15.0185,168.4242,424.2234,1.1833,0.7204,1.2453,0.0000,0.3366,0.4570,0.1290
PL,1.0000,667,fsla,M2,20260519,1994,6378.2154,3453273.0861,4242295.2947,42.0148,62.2600,0.0000,577.4610,15.0185,168.4242,424.2234,1.1833,0.7204,1.2453,0.0000,0.3366,0.4570,0.1290
PL,1.0000,667,fsla,M3,20260519,1994,6378.2154,3453273.0861,4242295.2947,42.0148,62.2600,0.0000,577.4610,15.0185,168.4242,424.2234,1.1833,0.7204,1.2453,0.0000,0.3366,0.4570,0.1290
PL,1.0000,667,pue,none,20260519,1994,12196.5000,6738209.3235,7989972.9765,81.9815,60.0007,0.0000,577.4307,15.4610,172.6894,457.1975,1.2173,0.7260,0.0000,0.0000,0.0000,0.0000,0.0000
PL,1.0000,667,pue,GridPilot-PUE,20260519,1994,6378.2154,3447081.0198,3990057.0011,41.9395,62.4584,0.0000,577.8220,14.1739,157.1212,411.2177,1.2110,0.7520,2.4577,0.0000,-0.3913,40.0421,50.0617
PL,1.0000,667,fsla,none,20260520,1994,6375.8483,3490837.8419,4247774.8223,42.4719,61.0147,0.0000,577.7976,16.3300,181.0000,469.4052,1.1681,0.8784,0.0000,0.0000,0.0000,0.0000,0.0000
PL,1.0000,667,fsla,M0,20260520,1994,6378.2154,3466610.8111,4269126.8243,42.1771,61.8326,0.0000,577.3824,15.2482,171.5512,457.1975,1.2196,0.0205,0.8179,0.0000,0.4152,0.2948,-0.5027
PL,1.0000,667,fsla,M1,20260520,1994,6378.2154,3466610.8111,4269126.8243,42.1771,61.8326,0.0000,577.3824,15.2482,171.5512,457.1975,1.2196,0.0205,0.8179,0.0000,0.4152,0.2948,-0.5027
PL,1.0000,667,fsla,M2,20260520,1994,6378.2154,3466610.8111,4269126.8243,42.1771,61.8326,0.0000,577.3824,15.2482,171.5512,457.1975,1.2196,0.0205,0.8179,0.0000,0.4152,0.2948,-0.5027
PL,1.0000,667,fsla,M3,20260520,1994,6378.2154,3466610.8111,4269126.8243,42.1771,61.8326,0.0000,577.3824,15.2482,171.5512,457.1975,1.2196,0.0205,0.8179,0.0000,0.4152,0.2948,-0.5027
PL,1.0000,667,pue,none,20260520,1994,12196.5000,6738209.3235,7989972.9765,81.9815,60.0007,0.0000,577.4307,15.4610,172.6894,457.1975,1.2173,0.7624,0.0000,0.0000,0.0000,0.0000,0.0000
PL,1.0000,667,pue,GridPilot-PUE,20260520,1994,6378.2154,3440437.7057,4249134.1932,41.8587,62.6713,0.0000,575.8369,14.3222,157.9583,411.2177,1.1968,0.8530,2.6706,0.0000,1.5938,40.1229,46.8192
PL,1.0000,667,fsla,none,20260521,1994,6375.8483,3490837.8419,4247774.8223,42.4719,61.0147,0.0000,577.7976,16.3300,181.0000,469.4052,1.1681,0.0205,0.0000,0.0000,0.0000,0.0000,0.0000
PL,1.0000,667,fsla,M0,20260521,1994,6378.2154,3466657.6299,4263833.6839,42.1777,61.8311,0.0000,577.4307,15.4610,172.6894,457.1975,1.2173,0.7025,0.8164,0.0000,0.3670,0.2942,-0.3781
PL,1.0000,667,fsla,M1,20260521,1994,6378.2154,3466657.6299,4263833.6839,42.1777,61.8311,0.0000,577.4307,15.4610,172.6894,457.1975,1.2173,0.7025,0.8164,0.0000,0.3670,0.2942,-0.3781
PL,1.0000,667,fsla,M2,20260521,1994,6378.2154,3466657.6299,4263833.6839,42.1777,61.8311,0.0000,577.4307,15.4610,172.6894,457.1975,1.2173,0.7025,0.8164,0.0000,0.3670,0.2942,-0.3781
PL,1.0000,667,fsla,M3,20260521,1994,6378.2154,3466657.6299,4263833.6839,42.1777,61.8311,0.0000,577.4307,15.4610,172.6894,457.1975,1.2173,0.7025,0.8164,0.0000,0.3670,0.2942,-0.3781
PL,1.0000,667,pue,none,20260521,1994,12196.5000,6738209.3235,7989972.9765,81.9815,60.0007,0.0000,577.4307,15.4610,172.6894,457.1975,1.2173,0.7021,0.0000,0.0000,0.0000,0.0000,0.0000
PL,1.0000,667,pue,GridPilot-PUE,20260521,1994,6378.2154,3432247.7913,4247284.7535,41.7590,62.9338,0.0000,575.7823,14.4288,159.0564,411.2177,1.1397,0.7319,2.9331,0.0000,1.6484,40.2225,46.8423
PL,1.0000,667,fsla,none,20260522,1994,6375.8483,3490837.8419,4247774.8223,42.4719,61.0147,0.0000,577.7976,16.3300,181.0000,469.4052,1.1681,0.9089,0.0000,0.0000,0.0000,0.0000,0.0000
PL,1.0000,667,fsla,M0,20260522,1994,6378.2154,3442179.7401,4267811.5323,41.8799,62.6155,0.0000,576.1556,15.0694,167.2353,424.2234,1.1773,0.5216,1.6008,0.0000,1.6420,0.5920,-0.4717
PL,1.0000,667,fsla,M1,20260522,1994,6378.2154,3442179.7401,4267811.5323,41.8799,62.6155,0.0000,576.1556,15.0694,167.2353,424.2234,1.1773,0.5216,1.6008,0.0000,1.6420,0.5920,-0.4717
PL,1.0000,667,fsla,M2,20260522,1994,6378.2154,3442179.7401,4267811.5323,41.8799,62.6155,0.0000,576.1556,15.0694,167.2353,424.2234,1.1773,0.5216,1.6008,0.0000,1.6420,0.5920,-0.4717
PL,1.0000,667,fsla,M3,20260522,1994,6378.2154,3442179.7401,4267811.5323,41.8799,62.6155,0.0000,576.1556,15.0694,167.2353,424.2234,1.1773,0.5216,1.6008,0.0000,1.6420,0.5920,-0.4717
PL,1.0000,667,pue,none,20260522,1994,12196.5000,6738209.3235,7989972.9765,81.9815,60.0007,0.0000,577.4307,15.4610,172.6894,457.1975,1.2173,0.8893,0.0000,0.0000,0.0000,0.0000,0.0000
