t,gpu_index,power_w,sm_clock_mhz,util_gpu,pcap_set,rapl_pkg_uj
80.8997,1,281.82,1530,1.0,,191330958250
80.8997,2,295.69,1530,1.0,,191330958250
80.9142,0,286.68,1507,1.0,,191331752560
80.9142,1,281.82,1530,1.0,,191331752560
80.9142,2,291.86,1530,1.0,,191331752560
80.9272,0,281.61,1507,1.0,,191332490045
80.9272,1,280.10,1530,1.0,,191332490045
80.9272,2,291.86,1530,1.0,,191332490045
80.9400,0,281.61,1507,1.0,,191333229301
80.9400,1,282.77,1530,1.0,,191333229301
80.9400,2,295.21,1530,1.0,,191333229301
80.9539,0,286.20,1507,1.0,,191334026602
80.9539,1,282.77,1530,1.0,,191334026602
80.9539,2,293.77,1530,1.0,,191334026602
80.9669,0,281.42,1507,1.0,,191334762073
80.9669,1,281.53,1530,1.0,,191334762073
80.9669,2,293.77,1530,1.0,,191334762073
80.9805,0,281.42,1507,1.0,,191335499864
80.9805,1,284.86,1530,1.0,,191335499864
80.9805,2,288.50,1530,1.0,,191335499864
80.9942,0,287.83,1507,1.0,,191336294906
80.9942,1,284.86,1530,1.0,,191336294906
80.9942,2,293.29,1530,1.0,,191336294906
81.0082,0,287.83,1507,1.0,,191337091840
81.0082,1,283.43,1530,1.0,,191337091840
81.0082,2,293.29,1530,1.0,,191337091840
81.0215,0,287.83,1507,1.0,,191337829631
81.0215,1,285.81,1530,1.0,,191337829631
81.0215,2,290.90,1530,1.0,,191337829631
81.0343,0,284.96,1507,1.0,,191338568155
81.0343,1,285.81,1530,1.0,,191338568155
81.0343,2,292.81,1530,1.0,,191338568155
81.0472,0,285.92,1507,1.0,,191339303199
81.0472,1,282.96,1530,1.0,,191339303199
81.0472,2,292.81,1530,1.0,,191339303199
81.0602,0,285.92,1507,1.0,,191340042272
81.0602,1,279.62,1530,1.0,,191340042272
81.0602,2,292.81,1530,1.0,,191340042272
81.0741,0,281.61,1507,1.0,,191340839206
81.0741,1,279.62,1530,1.0,,191340839206
81.0741,2,293.77,1530,1.0,,191340839206
81.0870,0,283.33,1507,1.0,,191341517854
81.0870,1,284.67,1530,1.0,,191341517854
81.0870,2,293.77,1530,1.0,,191341517854
81.1008,0,283.33,1507,1.0,,191342313934
81.1008,1,281.05,1530,1.0,,191342313934
81.1008,2,295.21,1530,1.0,,191342313934
81.1150,0,281.90,1507,1.0,,191343110746
81.1150,1,281.05,1530,1.0,,191343110746
81.1150,2,295.97,1530,1.0,,191343110746
81.1280,0,283.62,1507,1.0,,191343847621
81.1280,1,282.01,1530,1.0,,191343847621
81.1280,2,295.97,1530,1.0,,191343847621
81.1409,0,283.62,1515,1.0,,191344591516
81.1409,1,280.87,1530,1.0,,191344591516
81.1409,2,294.53,1530,1.0,,191344591516
81.1551,0,286.97,1515,1.0,,191345387229
81.1551,1,280.87,1530,1.0,,191345387229
81.1551,2,290.90,1530,1.0,,191345387229
81.1680,0,293.38,1507,1.0,,191346121785
81.1680,1,281.82,1530,1.0,,191346121785
81.1680,2,295.01,1530,1.0,,191346121785
81.1857,0,293.38,1507,1.0,,191347151568
81.1857,1,284.19,1530,1.0,,191347151568
81.1857,2,295.01,1530,1.0,,191347151568
81.1981,0,286.68,1507,1.0,,191347829301
81.1981,1,284.19,1530,1.0,,191347829301
81.1981,2,294.73,1530,1.0,,191347829301
81.2110,0,281.61,1507,1.0,,191348565078
81.2110,1,282.48,1530,1.0,,191348565078
81.2110,2,289.46,1530,1.0,,191348565078
81.2256,0,281.61,1507,1.0,,191349418347
81.2256,1,279.15,1530,1.0,,191349418347
81.2256,2,289.46,1530,1.0,,191349418347
81.2379,0,284.77,1507,1.0,,191350098948
81.2379,1,279.15,1530,1.0,,191350098948
81.2379,2,293.29,1530,1.0,,191350098948
81.2508,0,279.98,1507,1.0,,191350836434
81.2508,1,283.43,1530,1.0,,191350836434
81.2508,2,290.90,1530,1.0,,191350836434
81.2656,0,279.98,1507,1.0,,191351687750
81.2656,1,279.15,1530,1.0,,191351687750
81.2656,2,290.90,1530,1.0,,191351687750
81.2779,0,285.25,1507,1.0,,191352383610
81.2779,1,279.15,1530,1.0,,191352383610
81.2779,2,293.10,1530,1.0,,191352383610
81.2908,0,281.42,1507,1.0,,191353105166
81.2908,1,283.91,1530,1.0,,191353105166
81.2908,2,293.29,1530,1.0,,191353105166
81.3059,0,281.42,1507,1.0,,191353915223
81.3059,1,280.58,1530,1.0,,191353915223
81.3059,2,293.29,1530,1.0,,191353915223
81.3183,0,288.60,1507,1.0,,191354636961
81.3183,1,280.58,1530,1.0,,191354636961
81.3183,2,295.21,1530,1.0,,191354636961
81.3312,0,286.39,1507,1.0,,191355372982
81.3312,1,285.05,1530,1.0,,191355372982
81.3312,2,291.86,1530,1.0,,191355372982
81.3460,0,286.39,1507,1.0,,191356183710
81.3460,1,282.48,1530,1.0,,191356183710
81.3460,2,291.86,1530,1.0,,191356183710
81.3583,0,288.60,1507,1.0,,191356916680
81.3583,1,282.48,1530,1.0,,191356916680
81.3583,2,289.46,1530,1.0,,191356916680
81.3715,0,284.00,1507,1.0,,191357657217
81.3715,1,281.53,1530,1.0,,191357657217
81.3715,2,292.14,1530,1.0,,191357657217
81.3860,0,284.00,1507,1.0,,191358454701
81.3860,1,282.29,1530,1.0,,191358454701
81.3860,2,292.14,1530,1.0,,191358454701
81.3983,0,280.94,1507,1.0,,191359171496
81.3983,1,282.29,1530,1.0,,191359171496
81.3983,2,291.86,1530,1.0,,191359171496
81.4113,0,282.09,1507,1.0,,191359887131
81.4113,1,281.05,1530,1.0,,191359887131
81.4113,2,294.25,1530,1.0,,191359887131
81.4263,0,282.09,1507,1.0,,191360656966
81.4263,1,282.77,1530,1.0,,191360656966
81.4263,2,294.25,1530,1.0,,191360656966
81.4387,0,280.46,1507,1.0,,191361371380
81.4387,1,282.77,1530,1.0,,191361371380
81.4387,2,293.77,1530,1.0,,191361371380
81.4516,0,282.38,1507,1.0,,191362089335
81.4516,1,281.34,1530,1.0,,191362089335
81.4516,2,296.17,1530,1.0,,191362089335
81.4663,0,282.38,1507,1.0,,191362911354
81.4663,1,283.72,1530,1.0,,191362911354
81.4663,2,296.17,1530,1.0,,191362911354
81.4787,0,283.33,1507,1.0,,191363576636
81.4787,1,283.72,1530,1.0,,191363576636
81.4787,2,291.18,1530,1.0,,191363576636
81.4917,0,286.68,1507,1.0,,191364290318
81.4917,1,281.82,1530,1.0,,191364290318
81.4917,2,292.81,1530,1.0,,191364290318
81.5066,0,286.68,1507,1.0,,191365118746
81.5066,1,279.15,1530,1.0,,191365118746
81.5066,2,292.81,1530,1.0,,191365118746
81.5192,0,286.39,1507,1.0,,191365779511
81.5192,1,279.15,1530,1.0,,191365779511
81.5192,2,293.29,1530,1.0,,191365779511
81.5322,0,287.16,1507,1.0,,191366492888
81.5322,1,283.43,1530,1.0,,191366492888
81.5322,2,291.86,1530,1.0,,191366492888
81.5466,0,287.16,1507,1.0,,191367324185
81.5466,1,279.15,1530,1.0,,191367324185
81.5466,2,291.86,1530,1.0,,191367324185
81.5588,0,283.04,1507,1.0,,191367987696
81.5588,1,279.15,1530,1.0,,191367987696
81.5588,2,294.25,1530,1.0,,191367987696
81.5717,0,284.96,1507,1.0,,191368653222
81.5717,1,283.91,1530,1.0,,191368653222
81.5717,2,289.75,1530,1.0,,191368653222
81.5865,0,284.96,1507,1.0,,191369490317
81.5865,1,280.29,1530,1.0,,191369490317
81.5865,2,289.75,1530,1.0,,191369490317
81.5987,0,282.09,1507,1.0,,191370146077
81.5987,1,280.29,1530,1.0,,191370146077
81.5987,2,295.69,1530,1.0,,191370146077
81.6116,0,284.29,1507,1.0,,191370872455
81.6116,1,284.86,1530,1.0,,191370872455
81.6116,2,290.90,1530,1.0,,191370872455
81.6267,0,284.29,1507,1.0,,191371718278
81.6267,1,281.53,1530,1.0,,191371718278
81.6267,2,290.90,1530,1.0,,191371718278
81.6389,0,282.85,1507,1.0,,191372400405
81.6389,1,281.53,1530,1.0,,191372400405
81.6389,2,296.65,1530,1.0,,191372400405
81.6518,0,288.12,1515,1.0,,191373149976
81.6518,1,281.24,1530,1.0,,191373149976
81.6518,2,292.81,1530,1.0,,191373149976
81.6667,0,288.12,1515,1.0,,191373991953
81.6667,1,281.82,1530,1.0,,191373991953
81.6667,2,292.81,1530,1.0,,191373991953
81.6790,0,290.51,1515,1.0,,191374671578
81.6790,1,281.82,1530,1.0,,191374671578
81.6790,2,291.86,1530,1.0,,191374671578
81.6918,0,291.75,1515,1.0,,191375411444
81.6918,1,280.10,1530,1.0,,191375411444
81.6918,2,295.21,1530,1.0,,191375411444
81.7068,0,291.75,1515,1.0,,191376262761
81.7068,1,282.29,1530,1.0,,191376262761
81.7068,2,295.21,1530,1.0,,191376262761
81.7191,0,291.46,1515,1.0,,191376941775
81.7191,1,282.29,1530,1.0,,191376941775
81.7191,2,289.27,1530,1.0,,191376941775
81.7320,0,289.55,1507,1.0,,191377682374
81.7320,1,281.34,1530,1.0,,191377682374
81.7320,2,295.69,1530,1.0,,191377682374
81.7470,0,289.55,1507,1.0,,191378545836
81.7470,1,283.24,1530,1.0,,191378545836
81.7470,2,295.69,1530,1.0,,191378545836
81.7592,0,286.20,1507,1.0,,191379225888
81.7592,1,283.24,1530,1.0,,191379225888
81.7592,2,291.38,1530,1.0,,191379225888
81.7721,0,286.68,1507,1.0,,191379961787
81.7721,1,281.53,1530,1.0,,191379961787
81.7721,2,295.01,1530,1.0,,191379961787
81.7869,0,286.68,1507,1.0,,191380812676
81.7869,1,285.15,1530,1.0,,191380812676
81.7869,2,295.01,1530,1.0,,191380812676
81.7992,0,284.77,1507,1.0,,191381493521
81.7992,1,285.15,1530,1.0,,191381493521
81.7992,2,292.81,1530,1.0,,191381493521
81.8121,0,279.32,1507,1.0,,191382231678
81.8121,1,282.48,1530,1.0,,191382231678
81.8121,2,287.83,1530,1.0,,191382231678
81.8271,0,279.32,1507,1.0,,191383082628
81.8271,1,279.34,1530,1.0,,191383082628
81.8271,2,287.83,1530,1.0,,191383082628
81.8395,0,285.72,1507,1.0,,191383765000
81.8395,1,279.34,1530,1.0,,191383765000
81.8395,2,295.21,1530,1.0,,191383765000
81.8523,0,282.85,1507,1.0,,191384502119
81.8523,1,283.91,1530,1.0,,191384502119
81.8523,2,288.98,1530,1.0,,191384502119
81.8672,0,282.85,1507,1.0,,191385354351
81.8672,1,280.10,1530,1.0,,191385354351
81.8672,2,288.98,1530,1.0,,191385354351
81.8794,0,289.07,1507,1.0,,191386031779
81.8794,1,280.10,1530,1.0,,191386031779
81.8794,2,295.69,1530,1.0,,191386031779
81.8936,0,286.39,1507,1.0,,191386824562
81.8936,1,283.62,1530,1.0,,191386824562
81.8936,2,291.38,1530,1.0,,191386824562
81.9072,0,286.39,1507,1.0,,191387619604
81.9072,1,280.58,1530,1.0,,191387619604
81.9072,2,291.38,1530,1.0,,191387619604
81.9195,0,287.64,1507,1.0,,191388300449
81.9195,1,280.58,1530,1.0,,191388300449
81.9195,2,294.53,1530,1.0,,191388300449
81.9327,0,283.04,1507,1.0,,191389036837
81.9327,1,281.72,1530,1.0,,191389036837
81.9327,2,294.25,1530,1.0,,191389036837
81.9473,0,283.04,1507,1.0,,191389889129
81.9473,1,281.34,1530,1.0,,191389889129
81.9473,2,294.25,1530,1.0,,191389889129
81.9595,0,286.68,1507,1.0,,191390571745
81.9595,1,281.34,1530,1.0,,191390571745
81.9595,2,295.21,1530,1.0,,191390571745
81.9725,0,282.09,1507,1.0,,191391305874
81.9725,1,279.15,1530,1.0,,191391305874
81.9725,2,294.25,1530,1.0,,191391305874
81.9873,0,282.09,1507,1.0,,191392147791
81.9873,1,281.82,1530,1.0,,191392147791
81.9873,2,294.25,1530,1.0,,191392147791
81.9995,0,279.32,1507,1.0,,191392807640
81.9995,1,281.82,1530,1.0,,191392807640
81.9995,2,288.98,1530,1.0,,191392807640
82.0124,0,282.38,1507,1.0,,191393526388
82.0124,1,279.44,1530,1.0,,191393526388
82.0124,2,292.62,1530,1.0,,191393526388
82.0275,0,282.38,1507,1.0,,191394353596
82.0275,1,283.72,1530,1.0,,191394353596
82.0275,2,292.62,1530,1.0,,191394353596
82.0400,0,284.96,1507,1.0,,191395014177
82.0400,1,283.72,1530,1.0,,191395014177
82.0400,2,291.86,1530,1.0,,191395014177
82.0529,0,287.16,1507,1.0,,191395731888
82.0529,1,280.87,1530,1.0,,191395731888
82.0529,2,294.73,1530,1.0,,191395731888
82.0676,0,287.16,1507,1.0,,191396558485
82.0676,1,285.15,1530,1.0,,191396558485
82.0676,2,294.73,1530,1.0,,191396558485
82.0799,0,285.44,1507,1.0,,191397220898
82.0799,1,285.15,1530,1.0,,191397220898
82.0799,2,294.25,1530,1.0,,191397220898
82.0933,0,286.20,1507,1.0,,191397944407
82.0933,1,282.48,1530,1.0,,191397944407
82.0933,2,295.97,1530,1.0,,191397944407
82.1078,0,286.20,1507,1.0,,191398794258
82.1078,1,279.62,1530,1.0,,191398794258
82.1078,2,295.97,1530,1.0,,191398794258
82.1203,0,282.56,1507,1.0,,191399477484
82.1203,1,279.62,1530,1.0,,191399477484
82.1203,2,294.25,1530,1.0,,191399477484
82.1332,0,284.29,1507,1.0,,191400212956
82.1332,1,283.91,1530,1.0,,191400212956
82.1332,2,290.61,1530,1.0,,191400212956
82.1478,0,284.29,1507,1.0,,191401063906
82.1478,1,279.62,1530,1.0,,191401063906
82.1478,2,290.61,1530,1.0,,191401063906
82.1601,0,281.90,1507,1.0,,191401749756
82.1601,1,279.62,1530,1.0,,191401749756
82.1601,2,292.62,1530,1.0,,191401749756
82.1730,0,284.29,1507,1.0,,191402487791
82.1730,1,283.91,1530,1.0,,191402487791
82.1730,2,292.81,1530,1.0,,191402487791
82.1878,0,284.29,1507,1.0,,191403337703
82.1878,1,279.62,1530,1.0,,191403337703
82.1878,2,292.81,1530,1.0,,191403337703
82.2000,0,282.38,1507,1.0,,191404018305
82.2000,1,279.62,1530,1.0,,191404018305
82.2000,2,294.73,1530,1.0,,191404018305
82.2129,0,285.72,1507,1.0,,191404752922
82.2129,1,283.72,1530,1.0,,191404752922
82.2129,2,292.33,1530,1.0,,191404752922
82.2280,0,285.72,1507,1.0,,191405608266
82.2280,1,280.39,1530,1.0,,191405608266
82.2280,2,292.33,1530,1.0,,191405608266
82.2403,0,287.35,1507,1.0,,191406286609
82.2403,1,280.39,1530,1.0,,191406286609
82.2403,2,296.17,1530,1.0,,191406286609
82.2532,0,288.60,1507,1.0,,191407024462
82.2532,1,278.67,1530,1.0,,191407024462
82.2532,2,291.86,1530,1.0,,191407024462
82.2681,0,288.60,1507,1.0,,191407832260
82.2681,1,281.34,1530,1.0,,191407832260
82.2681,2,291.86,1530,1.0,,191407832260
82.2803,0,285.44,1507,1.0,,191408569257
82.2803,1,281.34,1530,1.0,,191408569257
82.2803,2,291.09,1530,1.0,,191408569257
82.2937,0,286.68,1507,1.0,,191409309795
82.2937,1,280.10,1530,1.0,,191409309795
82.2937,2,293.29,1530,1.0,,191409309795
82.3082,0,286.68,1507,1.0,,191410102029
82.3082,1,283.43,1530,1.0,,191410102029
82.3082,2,293.29,1530,1.0,,191410102029
82.3205,0,283.81,1507,1.0,,191410842750
82.3205,1,283.43,1530,1.0,,191410842750
82.3205,2,293.29,1530,1.0,,191410842750
82.3334,0,285.72,1507,1.0,,191411577734
82.3334,1,281.05,1530,1.0,,191411577734
82.3334,2,295.69,1530,1.0,,191411577734
82.3485,0,285.72,1507,1.0,,191412430576
82.3485,1,285.34,1530,1.0,,191412430576
82.3485,2,295.69,1530,1.0,,191412430576
82.3608,0,284.29,1507,1.0,,191413107759
82.3608,1,285.34,1530,1.0,,191413107759
82.3608,2,292.33,1530,1.0,,191413107759
82.3737,0,286.49,1507,1.0,,191413845672
82.3737,1,282.01,1530,1.0,,191413845672
82.3737,2,297.12,1530,1.0,,191413845672
82.3886,0,286.49,1507,1.0,,191414697416
82.3886,1,286.29,1530,1.0,,191414697416
82.3886,2,297.12,1530,1.0,,191414697416
82.4016,0,286.68,1507,1.0,,191415380031
82.4016,1,286.29,1530,1.0,,191415380031
82.4016,2,292.14,1530,1.0,,191415380031
82.4145,0,285.92,1507,1.0,,191416116235
82.4145,1,283.91,1530,1.0,,191416116235
82.4145,2,292.53,1530,1.0,,191416116235
82.4290,0,285.92,1507,1.0,,191416966026
82.4290,1,279.62,1530,1.0,,191416966026
82.4290,2,292.53,1530,1.0,,191416966026
82.4413,0,288.12,1507,1.0,,191417649801
82.4413,1,279.62,1530,1.0,,191417649801
82.4413,2,294.25,1530,1.0,,191417649801
82.4543,0,283.52,1507,1.0,,191418385761
82.4543,1,283.91,1530,1.0,,191418385761
82.4543,2,289.94,1530,1.0,,191418385761
82.4688,0,283.52,1507,1.0,,191419175859
82.4688,1,279.44,1530,1.0,,191419175859
82.4688,2,289.94,1530,1.0,,191419175859
82.4810,0,286.68,1507,1.0,,191419916702
82.4810,1,279.44,1530,1.0,,191419916702
82.4810,2,296.17,1530,1.0,,191419916702
82.4951,0,281.90,1507,1.0,,191420710401
82.4951,1,280.58,1530,1.0,,191420710401
82.4951,2,290.22,1530,1.0,,191420710401
82.5088,0,281.90,1507,1.0,,191421451732
82.5088,1,280.39,1530,1.0,,191421451732
82.5088,2,290.22,1530,1.0,,191421451732
82.5211,0,285.72,1507,1.0,,191422127633
82.5211,1,280.39,1530,1.0,,191422127633
82.5211,2,297.12,1530,1.0,,191422127633
82.5340,0,280.94,1507,1.0,,191422863105
82.5340,1,279.15,1530,1.0,,191422863105
82.5340,2,292.33,1530,1.0,,191422863105
82.5490,0,280.94,1507,1.0,,191423716313
82.5490,1,281.34,1530,1.0,,191423716313
82.5490,2,292.33,1530,1.0,,191423716313
82.5611,0,286.68,1507,1.0,,191424394534
82.5611,1,281.34,1530,1.0,,191424394534
82.5611,2,295.41,1530,1.0,,191424394534
82.5742,0,284.48,1507,1.0,,191425190187
82.5742,1,279.15,1530,1.0,,191425190187
82.5742,2,294.25,1530,1.0,,191425190187
82.5890,0,284.48,1507,1.0,,191425985961
82.5890,1,282.96,1530,1.0,,191425985961
82.5890,2,294.25,1530,1.0,,191425985961
82.6012,0,288.31,1507,1.0,,191426662717
82.6012,1,282.96,1530,1.0,,191426662717
82.6012,2,289.46,1530,1.0,,191426662717
82.6141,0,286.87,1507,1.0,,191427400020
82.6141,1,280.58,1530,1.0,,191427400020
82.6141,2,295.69,1530,1.0,,191427400020
82.6291,0,286.87,1507,1.0,,191428257867
82.6291,1,284.86,1530,1.0,,191428257867
82.6291,2,295.69,1530,1.0,,191428257867
82.6415,0,282.09,1507,1.0,,191428992911
82.6415,1,284.86,1530,1.0,,191428992911
82.6415,2,290.42,1530,1.0,,191428992911
82.6543,0,284.00,1507,1.0,,191429671987
82.6543,1,282.01,1530,1.0,,191429671987
82.6543,2,294.73,1530,1.0,,191429671987
82.6692,0,284.00,1507,1.0,,191430523242
82.6692,1,286.29,1530,1.0,,191430523242
82.6692,2,294.73,1530,1.0,,191430523242
82.6816,0,281.13,1507,1.0,,191431209214
82.6816,1,286.29,1530,1.0,,191431209214
82.6816,2,292.33,1530,1.0,,191431209214
82.6949,0,283.33,1507,1.0,,191432004012
82.6949,1,283.43,1530,1.0,,191432004012
82.6949,2,295.21,1530,1.0,,191432004012
82.7093,0,283.33,1507,1.0,,191432797284
82.7093,1,279.15,1530,1.0,,191432797284
82.7093,2,295.21,1530,1.0,,191432797284
82.7216,0,281.42,1507,1.0,,191433479228
82.7216,1,279.15,1530,1.0,,191433479228
82.7216,2,294.25,1530,1.0,,191433479228
82.7346,0,284.10,1507,1.0,,191434218789
82.7346,1,283.24,1530,1.0,,191434218789
82.7346,2,288.50,1530,1.0,,191434218789
82.7495,0,284.10,1507,1.0,,191435066992
82.7495,1,279.62,1530,1.0,,191435066992
82.7495,2,288.50,1530,1.0,,191435066992
82.7618,0,286.39,1507,1.0,,191435746983
82.7618,1,279.62,1530,1.0,,191435746983
82.7618,2,295.69,1530,1.0,,191435746983
82.7747,0,287.83,1507,1.0,,191436486056
82.7747,1,283.24,1530,1.0,,191436486056
82.7747,2,290.42,1530,1.0,,191436486056
82.7895,0,287.83,1507,1.0,,191437344452
82.7895,1,279.91,1530,1.0,,191437344452
82.7895,2,290.42,1530,1.0,,191437344452
82.8017,0,285.44,1507,1.0,,191438027129
82.8017,1,279.91,1530,1.0,,191438027129
82.8017,2,294.53,1530,1.0,,191438027129
82.8146,0,285.72,1507,1.0,,191438767117
82.8146,1,284.19,1530,1.0,,191438767117
82.8146,2,293.49,1530,1.0,,191438767117
82.8296,0,285.72,1507,1.0,,191439618372
82.8296,1,280.87,1530,1.0,,191439618372
82.8296,2,293.49,1530,1.0,,191439618372
82.8419,0,283.04,1507,1.0,,191440297448
82.8419,1,280.87,1530,1.0,,191440297448
82.8419,2,295.21,1530,1.0,,191440297448
82.8548,0,284.77,1507,1.0,,191441032370
82.8548,1,278.67,1530,1.0,,191441032370
82.8548,2,294.73,1530,1.0,,191441032370
82.8696,0,284.77,1507,1.0,,191441886921
82.8696,1,283.43,1530,1.0,,191441886921
82.8696,2,294.73,1530,1.0,,191441886921
82.8819,0,283.33,1507,1.0,,191442569659
82.8819,1,283.43,1530,1.0,,191442569659
82.8819,2,288.50,1530,1.0,,191442569659
82.8951,0,285.25,1507,1.0,,191443303544
82.8951,1,280.77,1530,1.0,,191443303544
82.8951,2,293.29,1530,1.0,,191443303544
82.9097,0,285.25,1507,1.0,,191444132582
82.9097,1,284.86,1530,1.0,,191444132582
82.9097,2,293.29,1530,1.0,,191444132582
82.9220,0,284.77,1507,1.0,,191444797497
82.9220,1,284.86,1530,1.0,,191444797497
82.9220,2,290.42,1530,1.0,,191444797497
82.9348,0,287.64,1507,1.0,,191445514414
82.9348,1,281.72,1530,1.0,,191445514414
82.9348,2,294.25,1530,1.0,,191445514414
82.9499,0,287.64,1507,1.0,,191446341133
82.9499,1,285.81,1530,1.0,,191446341133
82.9499,2,294.25,1530,1.0,,191446341133
82.9622,0,288.31,1507,1.0,,191447004767
82.9622,1,285.81,1530,1.0,,191447004767
82.9622,2,293.29,1530,1.0,,191447004767
82.9751,0,289.07,1507,1.0,,191447721013
82.9751,1,282.01,1530,1.0,,191447721013
82.9751,2,295.69,1530,1.0,,191447721013
82.9899,0,289.07,1507,1.0,,191448546633
82.9899,1,286.29,1530,1.0,,191448546633
82.9899,2,295.69,1530,1.0,,191448546633
83.0021,0,285.72,1507,1.0,,191449210206
83.0021,1,286.29,1530,1.0,,191449210206
83.0021,2,294.73,1530,1.0,,191449210206
83.0150,0,286.68,1507,1.0,,191449924437
83.0150,1,282.77,1530,1.0,,191449924437
83.0150,2,290.42,1530,1.0,,191449924437
83.0300,0,286.68,1507,1.0,,191450756588
83.0300,1,278.67,1530,1.0,,191450756588
83.0300,2,290.42,1530,1.0,,191450756588
83.0423,0,284.77,1507,1.0,,191451416133
83.0423,1,278.67,1530,1.0,,191451416133
83.0423,2,293.10,1530,1.0,,191451416133
83.0551,0,279.98,1507,1.0,,191452136163
83.0551,1,282.77,1530,1.0,,191452136163
83.0551,2,292.53,1530,1.0,,191452136163
83.0701,0,279.98,1507,1.0,,191452963675
83.0701,1,278.96,1530,1.0,,191452963675
83.0701,2,292.53,1530,1.0,,191452963675
83.0824,0,285.25,1507,1.0,,191453626759
83.0824,1,278.96,1530,1.0,,191453626759
83.0824,2,294.73,1530,1.0,,191453626759
83.0963,0,282.38,1507,1.0,,191454395068
83.0963,1,279.15,1530,1.0,,191454395068
83.0963,2,293.29,1530,1.0,,191454395068
83.1102,0,282.38,1507,1.0,,191455169846
83.1102,1,281.34,1530,1.0,,191455169846
83.1102,2,293.29,1530,1.0,,191455169846
83.1224,0,288.60,1507,1.0,,191455832137
83.1224,1,281.34,1530,1.0,,191455832137
83.1224,2,295.21,1530,1.0,,191455832137
83.1353,0,286.39,1507,1.0,,191456547894
83.1353,1,279.15,1530,1.0,,191456547894
83.1353,2,291.86,1530,1.0,,191456547894
83.1504,0,286.39,1507,1.0,,191457374736
83.1504,1,282.96,1530,1.0,,191457374736
83.1504,2,291.86,1530,1.0,,191457374736
83.1626,0,288.12,1507,1.0,,191458037331
83.1626,1,282.96,1530,1.0,,191458037331
83.1626,2,290.61,1530,1.0,,191458037331
83.1756,0,283.52,1507,1.0,,191458750648
83.1756,1,280.29,1530,1.0,,191458750648
83.1756,2,292.81,1530,1.0,,191458750648
83.1904,0,283.52,1507,1.0,,191459579625
83.1904,1,284.86,1530,1.0,,191459579625
83.1904,2,292.81,1530,1.0,,191459579625
83.2026,0,286.68,1507,1.0,,191460256442
83.2026,1,284.86,1530,1.0,,191460256442
83.2026,2,292.33,1530,1.0,,191460256442
83.2156,0,282.09,1507,1.0,,191460971284
83.2156,1,281.24,1530,1.0,,191460971284
83.2156,2,294.73,1530,1.0,,191460971284
83.2305,0,282.09,1507,1.0,,191461782073
83.2305,1,285.81,1530,1.0,,191461782073
83.2305,2,294.73,1530,1.0,,191461782073
83.2428,0,279.50,1507,1.0,,191462461820
83.2428,1,285.81,1530,1.0,,191462461820
83.2428,2,292.81,1530,1.0,,191462461820
83.2558,0,282.38,1507,1.0,,191463186977
83.2558,1,282.01,1530,1.0,,191463186977
83.2558,2,296.17,1530,1.0,,191463186977
83.2707,0,282.38,1507,1.0,,191464010278
83.2707,1,285.81,1530,1.0,,191464010278
83.2707,2,296.17,1530,1.0,,191464010278
83.2832,0,283.33,1507,1.0,,191464678428
83.2832,1,285.81,1530,1.0,,191464678428
83.2832,2,292.14,1530,1.0,,191464678428
83.2972,0,287.35,1507,1.0,,191465441854
83.2972,1,283.43,1530,1.0,,191465441854
83.2972,2,293.97,1530,1.0,,191465441854
83.3109,0,287.35,1507,1.0,,191466218707
83.3109,1,278.20,1530,1.0,,191466218707
83.3109,2,293.97,1530,1.0,,191466218707
83.3232,0,285.44,1507,1.0,,191466876725
83.3232,1,278.20,1530,1.0,,191466876725
83.3232,2,292.81,1530,1.0,,191466876725
83.3360,0,286.87,1507,1.0,,191467596450
83.3360,1,283.24,1530,1.0,,191467596450
83.3360,2,291.38,1530,1.0,,191467596450
83.3515,0,286.87,1507,1.0,,191468425061
83.3515,1,279.44,1530,1.0,,191468425061
83.3515,2,291.38,1530,1.0,,191468425061
83.3639,0,283.33,1507,1.0,,191469089427
83.3639,1,279.44,1530,1.0,,191469089427
83.3639,2,295.01,1530,1.0,,191469089427
83.3768,0,284.77,1507,1.0,,191469803048
83.3768,1,284.19,1530,1.0,,191469803048
83.3768,2,289.27,1530,1.0,,191469803048
83.3912,0,284.77,1507,1.0,,191470634162
83.3912,1,281.05,1530,1.0,,191470634162
83.3912,2,289.27,1530,1.0,,191470634162
83.4033,0,281.90,1507,1.0,,191471297490
83.4033,1,281.05,1530,1.0,,191471297490
83.4033,2,296.45,1530,1.0,,191471297490
83.4162,0,284.29,1507,1.0,,191472017703
83.4162,1,279.15,1530,1.0,,191472017703
83.4162,2,291.38,1530,1.0,,191472017703
83.4312,0,284.29,1507,1.0,,191472840638
83.4312,1,283.91,1530,1.0,,191472840638
83.4312,2,291.38,1530,1.0,,191472840638
83.4434,0,282.67,1507,1.0,,191473508422
83.4434,1,283.91,1530,1.0,,191473508422
83.4434,2,294.25,1530,1.0,,191473508422
83.4563,0,285.25,1507,1.0,,191474224180
83.4563,1,279.15,1530,1.0,,191474224180
83.4563,2,293.77,1530,1.0,,191474224180
83.4714,0,285.25,1507,1.0,,191475048274
83.4714,1,284.86,1530,1.0,,191475048274
83.4714,2,293.77,1530,1.0,,191475048274
83.4837,0,287.64,1507,1.0,,191475712274
83.4837,1,284.86,1530,1.0,,191475712274
83.4837,2,291.38,1530,1.0,,191475712274
