country,mw,tier,tier_name,seed,n_jobs,energy_kwh,co2_g_it,co2_g_facility,co2_tonnes_y,cfe_pct,cfe_abs_pct,ci_weighted_mean,p50_slowdown,p95_slowdown,p99_slowdown,cfe_lift_pp_vs_t0
IT,10.0000,4,T4,20260524,1994,60331.3467,13861074.4592,30013478.0893,168.6431,64.2523,0.0000,247.0861,13.4827,144.3850,377.2385,2.3781
IT,10.0000,5,T5,20260517,1994,60331.3467,14070655.6309,30038464.0736,171.1930,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4953
IT,10.0000,5,T5,20260518,1994,60331.3467,14070655.6309,30038464.0736,171.1930,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4953
IT,10.0000,5,T5,20260519,1994,60331.3467,14070655.6309,30038464.0736,171.1930,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4953
IT,10.0000,5,T5,20260520,1994,60331.3467,14070655.6309,30038464.0736,171.1930,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4953
IT,10.0000,5,T5,20260522,1994,60331.3467,14070655.6309,30038464.0736,171.1930,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4953
IT,10.0000,5,T5,20260521,1994,60331.3467,14070655.6309,30038464.0736,171.1930,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4953
IT,10.0000,5,T5,20260523,1994,60331.3467,14070655.6309,30038464.0736,171.1930,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4953
IT,10.0000,5,T5,20260524,1994,60331.3467,14070655.6309,30038464.0736,171.1930,62.3695,0.0000,247.3041,14.2801,159.1382,411.2177,0.4953
IT,50.0000,0,T0,20260517,1994,300022.1538,70217241.4561,1559546291.7134,854.3098,61.9266,0.0000,246.9522,15.0694,170.7893,451.3987,0.0000
IT,50.0000,0,T0,20260518,1994,300022.1538,70217241.4561,1559546291.7134,854.3098,61.9266,0.0000,246.9522,15.0694,170.7893,451.3987,0.0000
IT,50.0000,0,T0,20260519,1994,300022.1538,70217241.4561,1559546291.7134,854.3098,61.9266,0.0000,246.9522,15.0694,170.7893,451.3987,0.0000
IT,50.0000,0,T0,20260520,1994,300022.1538,70217241.4561,1559546291.7134,854.3098,61.9266,0.0000,246.9522,15.0694,170.7893,451.3987,0.0000
IT,50.0000,0,T0,20260521,1994,300022.1538,70217241.4561,1559546291.7134,854.3098,61.9266,0.0000,246.9522,15.0694,170.7893,451.3987,0.0000
IT,50.0000,0,T0,20260522,1994,300022.1538,70217241.4561,1559546291.7134,854.3098,61.9266,0.0000,246.9522,15.0694,170.7893,451.3987,0.0000
IT,50.0000,0,T0,20260523,1994,300022.1538,70217241.4561,1559546291.7134,854.3098,61.9266,0.0000,246.9522,15.0694,170.7893,451.3987,0.0000
IT,50.0000,0,T0,20260524,1994,300022.1538,70217241.4561,1559546291.7134,854.3098,61.9266,0.0000,246.9522,15.0694,170.7893,451.3987,0.0000
IT,50.0000,1,T1,20260517,1994,299981.3538,69356749.7702,1513784160.9787,843.8405,63.4640,0.0000,240.1369,10.5491,71.5507,122.7706,1.5374
IT,50.0000,1,T1,20260518,1994,299981.3538,69356749.7702,1513784160.9787,843.8405,63.4640,0.0000,240.1369,10.5491,71.5507,122.7706,1.5374
IT,50.0000,1,T1,20260519,1994,299981.3538,69356749.7702,1513784160.9787,843.8405,63.4640,0.0000,240.1369,10.5491,71.5507,122.7706,1.5374
IT,50.0000,1,T1,20260520,1994,299981.3538,69356749.7702,1513784160.9787,843.8405,63.4640,0.0000,240.1369,10.5491,71.5507,122.7706,1.5374
IT,50.0000,1,T1,20260521,1994,299981.3538,69356749.7702,1513784160.9787,843.8405,63.4640,0.0000,240.1369,10.5491,71.5507,122.7706,1.5374
IT,50.0000,1,T1,20260522,1994,299981.3538,69356749.7702,1513784160.9787,843.8405,63.4640,0.0000,240.1369,10.5491,71.5507,122.7706,1.5374
IT,50.0000,1,T1,20260523,1994,299981.3538,69356749.7702,1513784160.9787,843.8405,63.4640,0.0000,240.1369,10.5491,71.5507,122.7706,1.5374
IT,50.0000,1,T1,20260524,1994,299981.3538,69356749.7702,1513784160.9787,843.8405,63.4640,0.0000,240.1369,10.5491,71.5507,122.7706,1.5374
IT,50.0000,2,T2,20260518,1994,300102.6346,69945898.0492,1579647257.5536,851.0084,62.4507,0.0000,247.2971,14.1739,157.9583,411.2177,0.5241
IT,50.0000,2,T2,20260517,1994,300102.6346,69945898.0492,1579647257.5536,851.0084,62.4507,0.0000,247.2971,14.1739,157.9583,411.2177,0.5241
IT,50.0000,2,T2,20260519,1994,300102.6346,69945898.0492,1579647257.5536,851.0084,62.4507,0.0000,247.2971,14.1739,157.9583,411.2177,0.5241
IT,50.0000,2,T2,20260520,1994,300102.6346,69945898.0492,1579647257.5536,851.0084,62.4507,0.0000,247.2971,14.1739,157.9583,411.2177,0.5241
IT,50.0000,2,T2,20260521,1994,300102.6346,69945898.0492,1579647257.5536,851.0084,62.4507,0.0000,247.2971,14.1739,157.9583,411.2177,0.5241
IT,50.0000,2,T2,20260522,1994,300102.6346,69945898.0492,1579647257.5536,851.0084,62.4507,0.0000,247.2971,14.1739,157.9583,411.2177,0.5241
IT,50.0000,2,T2,20260523,1994,300102.6346,69945898.0492,1579647257.5536,851.0084,62.4507,0.0000,247.2971,14.1739,157.9583,411.2177,0.5241
IT,50.0000,2,T2,20260524,1994,300102.6346,69945898.0492,1579647257.5536,851.0084,62.4507,0.0000,247.2971,14.1739,157.9583,411.2177,0.5241
IT,50.0000,3,T3,20260517,1994,300102.6346,69945939.2463,1579643012.6273,851.0089,62.4506,0.0000,247.2971,14.1739,157.9583,411.2177,0.5240
IT,50.0000,3,T3,20260518,1994,300102.6346,69945939.2463,1579643012.6273,851.0089,62.4506,0.0000,247.2971,14.1739,157.9583,411.2177,0.5240
IT,50.0000,3,T3,20260519,1994,300102.6346,69945939.2463,1579643012.6273,851.0089,62.4506,0.0000,247.2971,14.1739,157.9583,411.2177,0.5240
IT,50.0000,3,T3,20260520,1994,300102.6346,69945939.2463,1579643012.6273,851.0089,62.4506,0.0000,247.2971,14.1739,157.9583,411.2177,0.5240
IT,50.0000,3,T3,20260521,1994,300102.6346,69945939.2463,1579643012.6273,851.0089,62.4506,0.0000,247.2971,14.1739,157.9583,411.2177,0.5240
IT,50.0000,3,T3,20260522,1994,300102.6346,69945939.2463,1579643012.6273,851.0089,62.4506,0.0000,247.2971,14.1739,157.9583,411.2177,0.5240
IT,50.0000,3,T3,20260523,1994,300102.6346,69945939.2463,1579643012.6273,851.0089,62.4506,0.0000,247.2971,14.1739,157.9583,411.2177,0.5240
IT,50.0000,3,T3,20260524,1994,300102.6346,69945939.2463,1579643012.6273,851.0089,62.4506,0.0000,247.2971,14.1739,157.9583,411.2177,0.5240
IT,50.0000,4,T4,20260517,1994,300102.6346,68934922.3686,1612207669.1974,838.7082,64.2765,0.0000,247.2227,13.4138,145.6811,372.3365,2.3499
IT,50.0000,4,T4,20260518,1994,300102.6346,68934922.3686,1612207669.1974,838.7082,64.2765,0.0000,247.2227,13.4138,145.6811,372.3365,2.3499
IT,50.0000,4,T4,20260519,1994,300102.6346,68934922.3686,1612207669.1974,838.7082,64.2765,0.0000,247.2227,13.4138,145.6811,372.3365,2.3499
IT,50.0000,4,T4,20260520,1994,300102.6346,68934922.3686,1612207669.1974,838.7082,64.2765,0.0000,247.2227,13.4138,145.6811,372.3365,2.3499
IT,50.0000,4,T4,20260521,1994,300102.6346,68934922.3686,1612207669.1974,838.7082,64.2765,0.0000,247.2227,13.4138,145.6811,372.3365,2.3499
IT,50.0000,4,T4,20260522,1994,300102.6346,68934922.3686,1612207669.1974,838.7082,64.2765,0.0000,247.2227,13.4138,145.6811,372.3365,2.3499
IT,50.0000,4,T4,20260523,1994,300102.6346,68934922.3686,1612207669.1974,838.7082,64.2765,0.0000,247.2227,13.4138,145.6811,372.3365,2.3499
IT,50.0000,4,T4,20260524,1994,300102.6346,68934922.3686,1612207669.1974,838.7082,64.2765,0.0000,247.2227,13.4138,145.6811,372.3365,2.3499
IT,50.0000,5,T5,20260517,1994,300102.6346,69945898.0492,1579647257.5536,851.0084,62.4507,0.0000,247.2971,14.1739,157.9583,411.2177,0.5241
IT,50.0000,5,T5,20260518,1994,300102.6346,69945898.0492,1579647257.5536,851.0084,62.4507,0.0000,247.2971,14.1739,157.9583,411.2177,0.5241
IT,50.0000,5,T5,20260519,1994,300102.6346,69945898.0492,1579647257.5536,851.0084,62.4507,0.0000,247.2971,14.1739,157.9583,411.2177,0.5241
IT,50.0000,5,T5,20260520,1994,300102.6346,69945898.0492,1579647257.5536,851.0084,62.4507,0.0000,247.2971,14.1739,157.9583,411.2177,0.5241
IT,50.0000,5,T5,20260521,1994,300102.6346,69945898.0492,1579647257.5536,851.0084,62.4507,0.0000,247.2971,14.1739,157.9583,411.2177,0.5241
IT,50.0000,5,T5,20260522,1994,300102.6346,69945898.0492,1579647257.5536,851.0084,62.4507,0.0000,247.2971,14.1739,157.9583,411.2177,0.5241
IT,50.0000,5,T5,20260523,1994,300102.6346,69945898.0492,1579647257.5536,851.0084,62.4507,0.0000,247.2971,14.1739,157.9583,411.2177,0.5241
IT,50.0000,5,T5,20260524,1994,300102.6346,69945898.0492,1579647257.5536,851.0084,62.4507,0.0000,247.2971,14.1739,157.9583,411.2177,0.5241
DE,1.0000,0,T0,20260517,1994,6375.8483,1596594.7036,1957411.5262,19.4252,67.1013,0.0000,268.6625,16.3300,181.0000,469.4052,0.0000
DE,1.0000,0,T0,20260518,1994,6375.8483,1596594.7036,1957411.5262,19.4252,67.1013,0.0000,268.6625,16.3300,181.0000,469.4052,0.0000
DE,1.0000,0,T0,20260519,1994,6375.8483,1596594.7036,1957411.5262,19.4252,67.1013,0.0000,268.6625,16.3300,181.0000,469.4052,0.0000
DE,1.0000,0,T0,20260520,1994,6375.8483,1596594.7036,1957411.5262,19.4252,67.1013,0.0000,268.6625,16.3300,181.0000,469.4052,0.0000
DE,1.0000,0,T0,20260521,1994,6375.8483,1596594.7036,1957411.5262,19.4252,67.1013,0.0000,268.6625,16.3300,181.0000,469.4052,0.0000
DE,1.0000,0,T0,20260522,1994,6375.8483,1596594.7036,1957411.5262,19.4252,67.1013,0.0000,268.6625,16.3300,181.0000,469.4052,0.0000
DE,1.0000,0,T0,20260523,1994,6375.8483,1596594.7036,1957411.5262,19.4252,67.1013,0.0000,268.6625,16.3300,181.0000,469.4052,0.0000
DE,1.0000,0,T0,20260524,1994,6375.8483,1596594.7036,1957411.5262,19.4252,67.1013,0.0000,268.6625,16.3300,181.0000,469.4052,0.0000
DE,1.0000,1,T1,20260517,1994,6374.6483,1568621.5503,1917519.9053,19.0849,68.7223,0.0000,256.9420,11.1552,72.4769,120.1289,1.6210
DE,1.0000,1,T1,20260518,1994,6374.6483,1568621.5503,1917519.9053,19.0849,68.7223,0.0000,256.9420,11.1552,72.4769,120.1289,1.6210
DE,1.0000,1,T1,20260519,1994,6374.6483,1568621.5503,1917519.9053,19.0849,68.7223,0.0000,256.9420,11.1552,72.4769,120.1289,1.6210
DE,1.0000,1,T1,20260520,1994,6374.6483,1568621.5503,1917519.9053,19.0849,68.7223,0.0000,256.9420,11.1552,72.4769,120.1289,1.6210
DE,1.0000,1,T1,20260521,1994,6374.6483,1568621.5503,1917519.9053,19.0849,68.7223,0.0000,256.9420,11.1552,72.4769,120.1289,1.6210
DE,1.0000,1,T1,20260522,1994,6374.6483,1568621.5503,1917519.9053,19.0849,68.7223,0.0000,256.9420,11.1552,72.4769,120.1289,1.6210
DE,1.0000,1,T1,20260523,1994,6374.6483,1568621.5503,1917519.9053,19.0849,68.7223,0.0000,256.9420,11.1552,72.4769,120.1289,1.6210
DE,1.0000,1,T1,20260524,1994,6374.6483,1568621.5503,1917519.9053,19.0849,68.7223,0.0000,256.9420,11.1552,72.4769,120.1289,1.6210
DE,1.0000,2,T2,20260517,1994,6378.2154,1581835.2615,1966747.7243,19.2457,68.0001,0.0000,268.4414,15.4610,172.6894,457.1975,0.8988
DE,1.0000,2,T2,20260518,1994,6378.2154,1581835.2615,1966747.7243,19.2457,68.0001,0.0000,268.4414,15.4610,172.6894,457.1975,0.8988
DE,1.0000,2,T2,20260519,1994,6378.2154,1581835.2615,1966747.7243,19.2457,68.0001,0.0000,268.4414,15.4610,172.6894,457.1975,0.8988
DE,1.0000,2,T2,20260520,1994,6378.2154,1581835.2615,1966747.7243,19.2457,68.0001,0.0000,268.4414,15.4610,172.6894,457.1975,0.8988
DE,1.0000,2,T2,20260521,1994,6378.2154,1581835.2615,1966747.7243,19.2457,68.0001,0.0000,268.4414,15.4610,172.6894,457.1975,0.8988
DE,1.0000,2,T2,20260522,1994,6378.2154,1581835.2615,1966747.7243,19.2457,68.0001,0.0000,268.4414,15.4610,172.6894,457.1975,0.8988
DE,1.0000,2,T2,20260523,1994,6378.2154,1581835.2615,1966747.7243,19.2457,68.0001,0.0000,268.4414,15.4610,172.6894,457.1975,0.8988
DE,1.0000,2,T2,20260524,1994,6378.2154,1581835.2615,1966747.7243,19.2457,68.0001,0.0000,268.4414,15.4610,172.6894,457.1975,0.8988
DE,1.0000,3,T3,20260517,1994,6378.2154,1581837.2011,1962063.6869,19.2457,68.0000,0.0000,268.4414,15.4610,172.6894,457.1975,0.8987
DE,1.0000,3,T3,20260518,1994,6378.2154,1581837.2011,1962063.6869,19.2457,68.0000,0.0000,268.4414,15.4610,172.6894,457.1975,0.8987
DE,1.0000,3,T3,20260519,1994,6378.2154,1581837.2011,1962063.6869,19.2457,68.0000,0.0000,268.4414,15.4610,172.6894,457.1975,0.8987
DE,1.0000,3,T3,20260520,1994,6378.2154,1581837.2011,1962063.6869,19.2457,68.0000,0.0000,268.4414,15.4610,172.6894,457.1975,0.8987
DE,1.0000,3,T3,20260521,1994,6378.2154,1581837.2011,1962063.6869,19.2457,68.0000,0.0000,268.4414,15.4610,172.6894,457.1975,0.8987
DE,1.0000,3,T3,20260522,1994,6378.2154,1581837.2011,1962063.6869,19.2457,68.0000,0.0000,268.4414,15.4610,172.6894,457.1975,0.8987
DE,1.0000,3,T3,20260523,1994,6378.2154,1581837.2011,1962063.6869,19.2457,68.0000,0.0000,268.4414,15.4610,172.6894,457.1975,0.8987
DE,1.0000,3,T3,20260524,1994,6378.2154,1581837.2011,1962063.6869,19.2457,68.0000,0.0000,268.4414,15.4610,172.6894,457.1975,0.8987
DE,1.0000,4,T4,20260517,1994,6378.2154,1535220.4286,1779163.3144,18.6785,70.7292,0.0000,267.0112,14.1739,151.9516,411.2177,3.6279
DE,1.0000,4,T4,20260518,1994,6378.2154,1535220.4286,1779163.3144,18.6785,70.7292,0.0000,267.0112,14.1739,151.9516,411.2177,3.6279
DE,1.0000,4,T4,20260519,1994,6378.2154,1535220.4286,1779163.3144,18.6785,70.7292,0.0000,267.0112,14.1739,151.9516,411.2177,3.6279
DE,1.0000,4,T4,20260520,1994,6378.2154,1535220.4286,1779163.3144,18.6785,70.7292,0.0000,267.0112,14.1739,151.9516,411.2177,3.6279
DE,1.0000,4,T4,20260521,1994,6378.2154,1535220.4286,1779163.3144,18.6785,70.7292,0.0000,267.0112,14.1739,151.9516,411.2177,3.6279
DE,1.0000,4,T4,20260522,1994,6378.2154,1535220.4286,1779163.3144,18.6785,70.7292,0.0000,267.0112,14.1739,151.9516,411.2177,3.6279
DE,1.0000,4,T4,20260523,1994,6378.2154,1535220.4286,1779163.3144,18.6785,70.7292,0.0000,267.0112,14.1739,151.9516,411.2177,3.6279
DE,1.0000,4,T4,20260524,1994,6378.2154,1535220.4286,1779163.3144,18.6785,70.7292,0.0000,267.0112,14.1739,151.9516,411.2177,3.6279
DE,1.0000,5,T5,20260517,1994,6378.2154,1581835.2615,1966747.7243,19.2457,68.0001,0.0000,268.4414,15.4610,172.6894,457.1975,0.8988
DE,1.0000,5,T5,20260518,1994,6378.2154,1581835.2615,1966747.7243,19.2457,68.0001,0.0000,268.4414,15.4610,172.6894,457.1975,0.8988
DE,1.0000,5,T5,20260519,1994,6378.2154,1581835.2615,1966747.7243,19.2457,68.0001,0.0000,268.4414,15.4610,172.6894,457.1975,0.8988
DE,1.0000,5,T5,20260520,1994,6378.2154,1581835.2615,1966747.7243,19.2457,68.0001,0.0000,268.4414,15.4610,172.6894,457.1975,0.8988
DE,1.0000,5,T5,20260521,1994,6378.2154,1581835.2615,1966747.7243,19.2457,68.0001,0.0000,268.4414,15.4610,172.6894,457.1975,0.8988
DE,1.0000,5,T5,20260522,1994,6378.2154,1581835.2615,1966747.7243,19.2457,68.0001,0.0000,268.4414,15.4610,172.6894,457.1975,0.8988
DE,1.0000,5,T5,20260523,1994,6378.2154,1581835.2615,1966747.7243,19.2457,68.0001,0.0000,268.4414,15.4610,172.6894,457.1975,0.8988
DE,1.0000,5,T5,20260524,1994,6378.2154,1581835.2615,1966747.7243,19.2457,68.0001,0.0000,268.4414,15.4610,172.6894,457.1975,0.8988
DE,10.0000,0,T0,20260518,1994,60314.7771,14935947.0930,31600008.9433,181.7207,68.1392,0.0000,268.0368,15.1422,172.4286,457.1975,0.0000
DE,10.0000,0,T0,20260517,1994,60314.7771,14935947.0930,31600008.9433,181.7207,68.1392,0.0000,268.0368,15.1422,172.4286,457.1975,0.0000
DE,10.0000,0,T0,20260519,1994,60314.7771,14935947.0930,31600008.9433,181.7207,68.1392,0.0000,268.0368,15.1422,172.4286,457.1975,0.0000
DE,10.0000,0,T0,20260520,1994,60314.7771,14935947.0930,31600008.9433,181.7207,68.1392,0.0000,268.0368,15.1422,172.4286,457.1975,0.0000
DE,10.0000,0,T0,20260521,1994,60314.7771,14935947.0930,31600008.9433,181.7207,68.1392,0.0000,268.0368,15.1422,172.4286,457.1975,0.0000
DE,10.0000,0,T0,20260522,1994,60314.7771,14935947.0930,31600008.9433,181.7207,68.1392,0.0000,268.0368,15.1422,172.4286,457.1975,0.0000
DE,10.0000,0,T0,20260523,1994,60314.7771,14935947.0930,31600008.9433,181.7207,68.1392,0.0000,268.0368,15.1422,172.4286,457.1975,0.0000
DE,10.0000,0,T0,20260524,1994,60314.7771,14935947.0930,31600008.9433,181.7207,68.1392,0.0000,268.0368,15.1422,172.4286,457.1975,0.0000
DE,10.0000,1,T1,20260517,1994,60306.3771,14656613.7040,30714816.2459,178.3221,69.8560,0.0000,257.1973,10.5867,72.4551,122.6902,1.7167
DE,10.0000,1,T1,20260518,1994,60306.3771,14656613.7040,30714816.2459,178.3221,69.8560,0.0000,257.1973,10.5867,72.4551,122.6902,1.7167
DE,10.0000,1,T1,20260519,1994,60306.3771,14656613.7040,30714816.2459,178.3221,69.8560,0.0000,257.1973,10.5867,72.4551,122.6902,1.7167
DE,10.0000,1,T1,20260520,1994,60306.3771,14656613.7040,30714816.2459,178.3221,69.8560,0.0000,257.1973,10.5867,72.4551,122.6902,1.7167
DE,10.0000,1,T1,20260522,1994,60306.3771,14656613.7040,30714816.2459,178.3221,69.8560,0.0000,257.1973,10.5867,72.4551,122.6902,1.7167
DE,10.0000,1,T1,20260521,1994,60306.3771,14656613.7040,30714816.2459,178.3221,69.8560,0.0000,257.1973,10.5867,72.4551,122.6902,1.7167
DE,10.0000,1,T1,20260523,1994,60306.3771,14656613.7040,30714816.2459,178.3221,69.8560,0.0000,257.1973,10.5867,72.4551,122.6902,1.7167
DE,10.0000,1,T1,20260524,1994,60306.3771,14656613.7040,30714816.2459,178.3221,69.8560,0.0000,257.1973,10.5867,72.4551,122.6902,1.7167
DE,10.0000,2,T2,20260517,1994,60331.3467,14851789.0024,31661652.5218,180.6968,68.6855,0.0000,268.7111,14.2801,159.1382,411.2177,0.5463
DE,10.0000,2,T2,20260518,1994,60331.3467,14851789.0024,31661652.5218,180.6968,68.6855,0.0000,268.7111,14.2801,159.1382,411.2177,0.5463
DE,10.0000,2,T2,20260519,1994,60331.3467,14851789.0024,31661652.5218,180.6968,68.6855,0.0000,268.7111,14.2801,159.1382,411.2177,0.5463
DE,10.0000,2,T2,20260520,1994,60331.3467,14851789.0024,31661652.5218,180.6968,68.6855,0.0000,268.7111,14.2801,159.1382,411.2177,0.5463
DE,10.0000,2,T2,20260522,1994,60331.3467,14851789.0024,31661652.5218,180.6968,68.6855,0.0000,268.7111,14.2801,159.1382,411.2177,0.5463
DE,10.0000,2,T2,20260521,1994,60331.3467,14851789.0024,31661652.5218,180.6968,68.6855,0.0000,268.7111,14.2801,159.1382,411.2177,0.5463
DE,10.0000,2,T2,20260523,1994,60331.3467,14851789.0024,31661652.5218,180.6968,68.6855,0.0000,268.7111,14.2801,159.1382,411.2177,0.5463
DE,10.0000,2,T2,20260524,1994,60331.3467,14851789.0024,31661652.5218,180.6968,68.6855,0.0000,268.7111,14.2801,159.1382,411.2177,0.5463
DE,10.0000,3,T3,20260517,1994,60331.3467,14851802.5798,31656992.2668,180.6969,68.6854,0.0000,268.7111,14.2801,159.1382,411.2177,0.5462
DE,10.0000,3,T3,20260518,1994,60331.3467,14851802.5798,31656992.2668,180.6969,68.6854,0.0000,268.7111,14.2801,159.1382,411.2177,0.5462
DE,10.0000,3,T3,20260519,1994,60331.3467,14851802.5798,31656992.2668,180.6969,68.6854,0.0000,268.7111,14.2801,159.1382,411.2177,0.5462
DE,10.0000,3,T3,20260520,1994,60331.3467,14851802.5798,31656992.2668,180.6969,68.6854,0.0000,268.7111,14.2801,159.1382,411.2177,0.5462
DE,10.0000,3,T3,20260522,1994,60331.3467,14851802.5798,31656992.2668,180.6969,68.6854,0.0000,268.7111,14.2801,159.1382,411.2177,0.5462
DE,10.0000,3,T3,20260521,1994,60331.3467,14851802.5798,31656992.2668,180.6969,68.6854,0.0000,268.7111,14.2801,159.1382,411.2177,0.5462
DE,10.0000,3,T3,20260523,1994,60331.3467,14851802.5798,31656992.2668,180.6969,68.6854,0.0000,268.7111,14.2801,159.1382,411.2177,0.5462
DE,10.0000,3,T3,20260524,1994,60331.3467,14851802.5798,31656992.2668,180.6969,68.6854,0.0000,268.7111,14.2801,159.1382,411.2177,0.5462
DE,10.0000,4,T4,20260517,1994,60331.3467,14512931.4869,31613120.5011,176.5740,70.7828,0.0000,268.6582,13.2845,143.9234,368.4054,2.6436
DE,10.0000,4,T4,20260518,1994,60331.3467,14512931.4869,31613120.5011,176.5740,70.7828,0.0000,268.6582,13.2845,143.9234,368.4054,2.6436
DE,10.0000,4,T4,20260519,1994,60331.3467,14512931.4869,31613120.5011,176.5740,70.7828,0.0000,268.6582,13.2845,143.9234,368.4054,2.6436
DE,10.0000,4,T4,20260520,1994,60331.3467,14512931.4869,31613120.5011,176.5740,70.7828,0.0000,268.6582,13.2845,143.9234,368.4054,2.6436
DE,10.0000,4,T4,20260521,1994,60331.3467,14512931.4869,31613120.5011,176.5740,70.7828,0.0000,268.6582,13.2845,143.9234,368.4054,2.6436
DE,10.0000,4,T4,20260522,1994,60331.3467,14512931.4869,31613120.5011,176.5740,70.7828,0.0000,268.6582,13.2845,143.9234,368.4054,2.6436
DE,10.0000,4,T4,20260523,1994,60331.3467,14512931.4869,31613120.5011,176.5740,70.7828,0.0000,268.6582,13.2845,143.9234,368.4054,2.6436
DE,10.0000,4,T4,20260524,1994,60331.3467,14512931.4869,31613120.5011,176.5740,70.7828,0.0000,268.6582,13.2845,143.9234,368.4054,2.6436
DE,10.0000,5,T5,20260517,1994,60331.3467,14851789.0024,31661652.5218,180.6968,68.6855,0.0000,268.7111,14.2801,159.1382,411.2177,0.5463
DE,10.0000,5,T5,20260518,1994,60331.3467,14851789.0024,31661652.5218,180.6968,68.6855,0.0000,268.7111,14.2801,159.1382,411.2177,0.5463
DE,10.0000,5,T5,20260519,1994,60331.3467,14851789.0024,31661652.5218,180.6968,68.6855,0.0000,268.7111,14.2801,159.1382,411.2177,0.5463
DE,10.0000,5,T5,20260520,1994,60331.3467,14851789.0024,31661652.5218,180.6968,68.6855,0.0000,268.7111,14.2801,159.1382,411.2177,0.5463
DE,10.0000,5,T5,20260521,1994,60331.3467,14851789.0024,31661652.5218,180.6968,68.6855,0.0000,268.7111,14.2801,159.1382,411.2177,0.5463
DE,10.0000,5,T5,20260522,1994,60331.3467,14851789.0024,31661652.5218,180.6968,68.6855,0.0000,268.7111,14.2801,159.1382,411.2177,0.5463
DE,10.0000,5,T5,20260523,1994,60331.3467,14851789.0024,31661652.5218,180.6968,68.6855,0.0000,268.7111,14.2801,159.1382,411.2177,0.5463
DE,10.0000,5,T5,20260524,1994,60331.3467,14851789.0024,31661652.5218,180.6968,68.6855,0.0000,268.7111,14.2801,159.1382,411.2177,0.5463
DE,50.0000,0,T0,20260518,1994,300022.1538,74249045.7230,1639142058.4884,903.3634,68.1970,0.0000,268.1478,15.0694,170.7893,451.3987,0.0000
DE,50.0000,0,T0,20260517,1994,300022.1538,74249045.7230,1639142058.4884,903.3634,68.1970,0.0000,268.1478,15.0694,170.7893,451.3987,0.0000
DE,50.0000,0,T0,20260519,1994,300022.1538,74249045.7230,1639142058.4884,903.3634,68.1970,0.0000,268.1478,15.0694,170.7893,451.3987,0.0000
DE,50.0000,0,T0,20260520,1994,300022.1538,74249045.7230,1639142058.4884,903.3634,68.1970,0.0000,268.1478,15.0694,170.7893,451.3987,0.0000
DE,50.0000,0,T0,20260522,1994,300022.1538,74249045.7230,1639142058.4884,903.3634,68.1970,0.0000,268.1478,15.0694,170.7893,451.3987,0.0000
DE,50.0000,0,T0,20260521,1994,300022.1538,74249045.7230,1639142058.4884,903.3634,68.1970,0.0000,268.1478,15.0694,170.7893,451.3987,0.0000
DE,50.0000,0,T0,20260523,1994,300022.1538,74249045.7230,1639142058.4884,903.3634,68.1970,0.0000,268.1478,15.0694,170.7893,451.3987,0.0000
DE,50.0000,0,T0,20260524,1994,300022.1538,74249045.7230,1639142058.4884,903.3634,68.1970,0.0000,268.1478,15.0694,170.7893,451.3987,0.0000
DE,50.0000,1,T1,20260517,1994,299981.3538,72876780.3988,1576993473.2984,886.6675,69.8926,0.0000,257.2380,10.5491,71.5507,122.7706,1.6956
DE,50.0000,1,T1,20260518,1994,299981.3538,72876780.3988,1576993473.2984,886.6675,69.8926,0.0000,257.2380,10.5491,71.5507,122.7706,1.6956
DE,50.0000,1,T1,20260519,1994,299981.3538,72876780.3988,1576993473.2984,886.6675,69.8926,0.0000,257.2380,10.5491,71.5507,122.7706,1.6956
DE,50.0000,1,T1,20260520,1994,299981.3538,72876780.3988,1576993473.2984,886.6675,69.8926,0.0000,257.2380,10.5491,71.5507,122.7706,1.6956
DE,50.0000,1,T1,20260521,1994,299981.3538,72876780.3988,1576993473.2984,886.6675,69.8926,0.0000,257.2380,10.5491,71.5507,122.7706,1.6956
DE,50.0000,1,T1,20260522,1994,299981.3538,72876780.3988,1576993473.2984,886.6675,69.8926,0.0000,257.2380,10.5491,71.5507,122.7706,1.6956
DE,50.0000,1,T1,20260523,1994,299981.3538,72876780.3988,1576993473.2984,886.6675,69.8926,0.0000,257.2380,10.5491,71.5507,122.7706,1.6956
DE,50.0000,1,T1,20260524,1994,299981.3538,72876780.3988,1576993473.2984,886.6675,69.8926,0.0000,257.2380,10.5491,71.5507,122.7706,1.6956
DE,50.0000,2,T2,20260517,1994,300102.6346,73804451.4072,1660044193.2887,897.9542,68.7750,0.0000,268.6998,14.1739,157.9583,411.2177,0.5780
DE,50.0000,2,T2,20260518,1994,300102.6346,73804451.4072,1660044193.2887,897.9542,68.7750,0.0000,268.6998,14.1739,157.9583,411.2177,0.5780
DE,50.0000,2,T2,20260519,1994,300102.6346,73804451.4072,1660044193.2887,897.9542,68.7750,0.0000,268.6998,14.1739,157.9583,411.2177,0.5780
